Regioni,Ricoverati in Area Non Critica,PL in Area Non Critica,Ricoverati in Terapia intensiva,PL in Terapia Intensiva,PL Terapia Intensiva attivabili,fonte,data,NUTS_code,NUTS_level,soglia30,sopraSoglia
Puglia,72,2799,8,462,0,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26,2021-07-14,ITF4,2,1.731602,
Sardegna,48,1602,1,216,33,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26,2021-07-14,ITG2,2,0.462963,
Sicilia,137,2998,20,655,196,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26,2021-07-14,ITG1,2,3.053435,
Toscana,57,5033,14,452,37,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26,2021-07-14,ITI1,2,3.097345,
Umbria,8,671,1,97,30,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26,2021-07-14,ITI2,2,1.030928,
Valle d'Aosta,0,33,0,15,6,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26,2021-07-14,ITC2,2,0,
Veneto,42,6000,8,1000,0,Dati della Protezione Civile del 14 Luglio 2021 ore 18:26,2021-07-14,ITH3,2,0.800000,
Abruzzo,24,1324,1,185,23,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITF1,2,0.540541,
Basilicata,10,414,0,88,13,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITF5,2,0,
Calabria,48,798,2,151,25,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITF6,2,1.324503,
Campania,195,3828,12,575,81,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITF3,2,2.086957,
Emilia-Romagna,140,6538,14,760,0,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITH5,2,1.842105,
Friuli Venezia Giulia,5,1277,1,175,0,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITH4,2,0.571429,
Lazio,105,6421,25,943,193,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITI4,2,2.651113,
Liguria,7,1702,5,212,12,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITC3,2,2.358491,
Lombardia,128,6369,29,1416,114,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITC4,2,2.048023,
Marche,9,951,2,209,57,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITI3,2,0.956938,
Molise,1,176,0,32,0,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITF2,2,0,
P.A. Bolzano,5,391,0,100,0,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITH1,2,0,
P.A. Trento,1,517,1,60,15,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITH2,2,1.666667,
Piemonte,49,5824,4,628,99,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITC1,2,0.636943,
Puglia,69,2799,7,462,0,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITF4,2,1.515152,
Sardegna,42,1602,3,216,33,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITG2,2,1.388889,
Sicilia,140,3001,21,655,196,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITG1,2,3.206107,
Toscana,62,5033,15,446,37,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITI1,2,3.363229,
Umbria,7,671,1,97,30,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITC2,2,0,
Veneto,42,6000,10,1000,0,Dati della Protezione Civile del 15 Luglio 2021 ore 18:22,2021-07-15,ITH3,2,1.000000,
Abruzzo,25,1324,1,185,23,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITF1,2,0.540541,
Basilicata,14,414,0,88,13,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITF5,2,0,
Calabria,47,818,3,151,25,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITF6,2,1.986755,
Campania,171,3828,12,575,81,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITF3,2,2.086957,
Emilia-Romagna,148,6538,15,760,0,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITH5,2,1.973684,
Friuli Venezia Giulia,6,1277,1,175,0,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITH4,2,0.571429,
Lazio,105,6421,25,943,193,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITI4,2,2.651113,
Liguria,8,1702,5,212,12,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITC3,2,2.358491,
Lombardia,143,6369,30,1416,114,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITC4,2,2.118644,
Marche,11,951,2,209,57,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITI3,2,0.956938,
Molise,0,176,0,69,0,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITF2,2,0,
P.A. Bolzano,5,391,0,100,0,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITH1,2,0,
P.A. Trento,0,517,1,60,15,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITH2,2,1.666667,
Piemonte,48,5824,3,628,99,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITC1,2,0.477707,
Puglia,65,2799,9,462,0,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITF4,2,1.948052,
Sardegna,43,1602,3,216,33,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITG2,2,1.388889,
Sicilia,144,2999,23,650,196,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITG1,2,3.538462,
Toscana,60,5033,16,775,37,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITI1,2,2.064516,
Umbria,4,671,1,97,30,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITC2,2,0,
Veneto,41,6000,11,1000,0,Dati della Protezione Civile del 16 Luglio 2021 ore 17:29,2021-07-16,ITH3,2,1.100000,
Abruzzo,22,1324,1,185,23,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITF1,2,0.540541,
Basilicata,14,414,0,88,13,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITF5,2,0,
Calabria,48,818,4,151,25,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITF6,2,2.649007,
Campania,182,3828,12,575,81,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITF3,2,2.086957,
Emilia-Romagna,145,6538,14,760,0,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITH5,2,1.842105,
Friuli Venezia Giulia,8,1277,0,175,0,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITH4,2,0,
Lazio,105,6421,25,943,193,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITI4,2,2.651113,
Liguria,11,1702,5,212,12,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITC3,2,2.358491,
Lombardia,136,6369,31,1416,114,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITC4,2,2.189266,
Marche,11,951,2,209,57,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITI3,2,0.956938,
Molise,0,176,0,69,0,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITF2,2,0,
P.A. Bolzano,6,391,0,100,0,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITH1,2,0,
P.A. Trento,1,517,1,60,15,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITH2,2,1.666667,
Piemonte,45,5824,3,628,99,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITC1,2,0.477707,
Puglia,65,2799,9,462,0,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITF4,2,1.948052,
Sardegna,56,1602,4,216,33,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITG2,2,1.851852,
Sicilia,143,3001,23,643,196,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITG1,2,3.576983,
Toscana,63,5033,17,446,37,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITI1,2,3.811659,
Umbria,6,671,1,97,30,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITC2,2,0,
Veneto,44,6000,10,1000,0,Dati della Protezione Civile del 17 Luglio 2021 ore 17:31,2021-07-17,ITH3,2,1.000000,
Abruzzo,21,1324,1,185,23,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITF1,2,0.540541,
Basilicata,13,414,0,88,13,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITF5,2,0,
Calabria,50,818,4,152,25,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITF6,2,2.631579,
Campania,175,3834,10,575,81,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITF3,2,1.739130,
Emilia-Romagna,141,6538,13,760,0,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITH5,2,1.710526,
Friuli Venezia Giulia,9,1277,0,175,0,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITH4,2,0,
Lazio,119,6421,26,943,193,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITI4,2,2.757158,
Liguria,12,1703,5,212,12,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITC3,2,2.358491,
Lombardia,135,6369,31,1416,114,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITC4,2,2.189266,
Marche,13,951,2,209,57,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITI3,2,0.956938,
Molise,1,176,0,39,0,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITF2,2,0,
P.A. Bolzano,7,391,0,100,0,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITH1,2,0,
P.A. Trento,1,517,1,60,15,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITH2,2,1.666667,
Piemonte,46,5824,3,628,99,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITC1,2,0.477707,
Puglia,66,2799,9,462,0,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITF4,2,1.948052,
Sardegna,60,1602,4,216,33,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITG2,2,1.851852,
Sicilia,149,2994,21,643,196,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITG1,2,3.265941,
Toscana,66,5033,16,446,37,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITI1,2,3.587444,
Umbria,7,671,1,97,30,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITC2,2,0,
Veneto,45,6000,9,1000,0,Dati della Protezione Civile del 18 Luglio 2021 ore 20:18,2021-07-18,ITH3,2,0.900000,
Abruzzo,22,1324,1,185,23,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITF1,2,0.540541,
Basilicata,16,354,0,88,13,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITF5,2,0,
Calabria,50,818,5,151,25,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITF6,2,3.311258,
Campania,181,3832,10,569,87,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITF3,2,1.757469,
Emilia-Romagna,142,6538,14,760,0,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITH5,2,1.842105,
Friuli Venezia Giulia,9,1277,0,175,0,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITH4,2,0,
Lazio,130,6421,29,943,193,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITI4,2,3.075292,
Liguria,15,1703,5,212,12,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITC3,2,2.358491,
Lombardia,138,6369,30,1416,114,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITC4,2,2.118644,
Marche,13,951,2,209,57,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITI3,2,0.956938,
Molise,1,176,0,39,0,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITF2,2,0,
P.A. Bolzano,9,391,0,100,0,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITH1,2,0,
P.A. Trento,2,517,0,60,15,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITH2,2,0,
Piemonte,54,5824,3,628,99,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITC1,2,0.477707,
Puglia,66,2799,10,462,0,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITF4,2,2.164502,
Sardegna,57,1602,4,216,33,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITG2,2,1.851852,
Sicilia,154,3004,22,643,196,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITG1,2,3.421462,
Toscana,74,5033,16,446,37,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITI1,2,3.587444,
Umbria,8,671,1,97,30,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITC2,2,0,
Veneto,47,6000,10,1000,0,Dati della Protezione Civile del 19 Luglio 2021 ore 18:40,2021-07-19,ITH3,2,1.000000,
Abruzzo,20,1324,1,185,23,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITF1,2,0.540541,
Basilicata,16,342,0,88,13,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITF5,2,0,
Calabria,47,818,4,151,25,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITF6,2,2.649007,
Campania,184,3832,13,569,87,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITF3,2,2.284710,
Emilia-Romagna,137,6538,15,760,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITH5,2,1.973684,
Friuli Venezia Giulia,9,1277,0,175,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITH4,2,0,
Lazio,133,6421,28,943,193,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITI4,2,2.969247,
Liguria,13,1700,6,212,12,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITC3,2,2.830189,
Lombardia,136,6369,31,1416,114,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITC4,2,2.189266,
Marche,12,951,2,209,57,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITI3,2,0.956938,
Molise,1,176,0,39,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITF2,2,0,
P.A. Bolzano,7,391,0,100,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITH1,2,0,
P.A. Trento,2,517,0,60,15,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITH2,2,0,
Piemonte,57,5824,3,628,99,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITC1,2,0.477707,
Puglia,76,2799,9,462,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITF4,2,1.948052,
Sardegna,58,1602,3,216,33,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITG2,2,1.388889,
Sicilia,156,3011,21,643,196,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITG1,2,3.265941,
Toscana,70,5033,15,446,37,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITI1,2,3.363229,
Umbria,9,671,1,97,30,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITC2,2,0,
Veneto,51,6000,13,1000,0,Dati della Protezione Civile del 20 Luglio 2021 ore 20:07,2021-07-20,ITH3,2,1.300000,
Abruzzo,18,1324,1,185,23,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITF1,2,0.540541,
Basilicata,19,342,0,88,13,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITF5,2,0,
Calabria,46,818,5,151,25,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITF6,2,3.311258,
Campania,175,3832,13,569,87,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITF3,2,2.284710,
Emilia-Romagna,141,6538,13,760,0,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITH5,2,1.710526,
Friuli Venezia Giulia,8,1277,0,175,0,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITH4,2,0,
Lazio,151,6421,28,943,193,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITI4,2,2.969247,
Liguria,15,1700,6,212,12,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITC3,2,2.830189,
Lombardia,132,6369,28,1416,114,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITC4,2,1.977401,
Marche,12,951,3,209,57,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITI3,2,1.435407,
Molise,1,176,0,39,0,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITF2,2,0,
P.A. Bolzano,5,391,0,100,0,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITH1,2,0,
P.A. Trento,3,517,0,60,15,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITH2,2,0,
Piemonte,50,5824,3,628,99,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITC1,2,0.477707,
Puglia,74,2799,8,462,0,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITF4,2,1.731602,
Sardegna,47,1602,4,216,33,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITG2,2,1.851852,
Sicilia,165,3002,20,643,196,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITG1,2,3.110420,
Toscana,78,5033,13,446,37,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITI1,2,2.914798,
Umbria,9,671,1,97,30,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITC2,2,0,
Veneto,47,6000,12,1000,0,Dati della Protezione Civile del 21 Luglio 2021 ore 18:17,2021-07-21,ITH3,2,1.200000,
Abruzzo,18,1324,1,185,23,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITF1,2,0.540541,
Basilicata,19,342,0,88,13,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITF5,2,0,
Calabria,45,818,5,152,25,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITF6,2,3.289474,
Campania,184,3832,12,569,87,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITF3,2,2.108963,
Emilia-Romagna,139,6538,12,760,0,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITH5,2,1.578947,
Friuli Venezia Giulia,8,1277,0,175,0,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITH4,2,0,
Lazio,150,6421,29,943,193,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITI4,2,3.075292,
Liguria,14,1700,6,212,12,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITC3,2,2.830189,
Lombardia,135,6369,28,1416,114,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITC4,2,1.977401,
Marche,16,951,3,209,57,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITI3,2,1.435407,
Molise,1,176,0,39,0,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITF2,2,0,
P.A. Bolzano,4,389,0,100,0,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITH1,2,0,
P.A. Trento,4,517,0,60,15,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITH2,2,0,
Piemonte,52,5824,3,628,99,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITC1,2,0.477707,
Puglia,77,2799,9,462,0,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITF4,2,1.948052,
Sardegna,60,1602,4,216,33,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITG2,2,1.851852,
Sicilia,158,3002,22,643,196,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITG1,2,3.421462,
Toscana,77,5033,13,570,37,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITI1,2,2.280702,
Umbria,11,671,1,97,30,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITC2,2,0,
Veneto,62,6000,10,1000,0,Dati della Protezione Civile del 22 Luglio 2021 ore 18:37,2021-07-22,ITH3,2,1.000000,
Abruzzo,19,1324,1,185,23,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITF1,2,0.540541,
Basilicata,22,342,0,88,13,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITF5,2,0,
Calabria,48,818,5,152,25,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITF6,2,3.289474,
Campania,189,3832,11,569,87,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITF3,2,1.933216,
Emilia-Romagna,144,6538,9,760,0,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITH5,2,1.184211,
Friuli Venezia Giulia,9,1277,0,175,0,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITH4,2,0,
Lazio,183,6421,30,943,193,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITI4,2,3.181336,
Liguria,19,1700,5,212,12,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITC3,2,2.358491,
Lombardia,142,6369,27,1416,114,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITC4,2,1.906780,
Marche,14,951,3,209,57,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITI3,2,1.435407,
Molise,1,176,0,39,0,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITF2,2,0,
P.A. Bolzano,2,391,0,63,0,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITH1,2,0,
P.A. Trento,3,517,0,60,15,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITH2,2,0,
Piemonte,47,5824,3,628,99,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITC1,2,0.477707,
Puglia,80,2799,9,462,0,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITF4,2,1.948052,
Sardegna,51,1602,6,216,33,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITG2,2,2.777778,
Sicilia,172,3008,21,643,196,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITG1,2,3.265941,
Toscana,86,5033,12,570,37,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITI1,2,2.105263,
Umbria,13,671,1,97,30,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITI2,2,1.030928,
Valle d'Aosta,0,67,0,15,6,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITC2,2,0,
Veneto,60,6000,12,1000,0,Dati della Protezione Civile del 23 Luglio 2021 ore 19:28,2021-07-23,ITH3,2,1.200000,
Abruzzo,22,1324,1,185,23,Dati della Protezione Civile del 24 Luglio 2021 ore 18:24,2021-07-24,ITF1,2,0.540541,
Basilicata,16,342,0,88,13,Dati della Protezione Civile del 24 Luglio 2021 ore 18:24,2021-07-24,ITF5,2,0,
Calabria,52,818,4,151,25,Dati della Protezione Civile del 24 Luglio 2021 ore 18:24,2021-07-24,ITF6,2,2.649007,
