codice_regione,data,codice_nuts_2,denominazione_regione,soglia250
06,2021-01-02T17:00:00,ITH4,Friuli Venezia Giulia,297
12,2021-01-02T17:00:00,ITI4,Lazio,164
07,2021-01-02T17:00:00,ITC3,Liguria,136
03,2021-01-02T17:00:00,ITC4,Lombardia,118
11,2021-01-02T17:00:00,ITI3,Marche,204
14,2021-01-02T17:00:00,ITF2,Molise,91
21,2021-01-02T17:00:00,ITH1,P.A. Bolzano,207
22,2021-01-02T17:00:00,ITH2,P.A. Trento,217
01,2021-01-02T17:00:00,ITC1,Piemonte,128
16,2021-01-02T17:00:00,ITF4,Puglia,164
20,2021-01-02T17:00:00,ITG2,Sardegna,100
19,2021-01-02T17:00:00,ITG1,Sicilia,135
09,2021-01-02T17:00:00,ITI1,Toscana,77
10,2021-01-02T17:00:00,ITI2,Umbria,139
02,2021-01-02T17:00:00,ITC2,Valle d'Aosta,124
05,2021-01-02T17:00:00,ITH3,Veneto,503
13,2021-01-03T17:00:00,ITF1,Abruzzo,113
17,2021-01-03T17:00:00,ITF5,Basilicata,112
18,2021-01-03T17:00:00,ITF6,Calabria,100
15,2021-01-03T17:00:00,ITF3,Campania,110
08,2021-01-03T17:00:00,ITH5,Emilia-Romagna,261
06,2021-01-03T17:00:00,ITH4,Friuli Venezia Giulia,301
12,2021-01-03T17:00:00,ITI4,Lazio,176
07,2021-01-03T17:00:00,ITC3,Liguria,144
03,2021-01-03T17:00:00,ITC4,Lombardia,131
11,2021-01-03T17:00:00,ITI3,Marche,217
14,2021-01-03T17:00:00,ITF2,Molise,97
21,2021-01-03T17:00:00,ITH1,P.A. Bolzano,215
22,2021-01-03T17:00:00,ITH2,P.A. Trento,226
01,2021-01-03T17:00:00,ITC1,Piemonte,134
16,2021-01-03T17:00:00,ITF4,Puglia,182
20,2021-01-03T17:00:00,ITG2,Sardegna,106
19,2021-01-03T17:00:00,ITG1,Sicilia,142
09,2021-01-03T17:00:00,ITI1,Toscana,81
10,2021-01-03T17:00:00,ITI2,Umbria,158
02,2021-01-03T17:00:00,ITC2,Valle d'Aosta,130
05,2021-01-03T17:00:00,ITH3,Veneto,504
13,2021-01-04T17:00:00,ITF1,Abruzzo,119
17,2021-01-04T17:00:00,ITF5,Basilicata,117
18,2021-01-04T17:00:00,ITF6,Calabria,101
15,2021-01-04T17:00:00,ITF3,Campania,116
08,2021-01-04T17:00:00,ITH5,Emilia-Romagna,280
06,2021-01-04T17:00:00,ITH4,Friuli Venezia Giulia,309
12,2021-01-04T17:00:00,ITI4,Lazio,183
07,2021-01-04T17:00:00,ITC3,Liguria,146
03,2021-01-04T17:00:00,ITC4,Lombardia,134
11,2021-01-04T17:00:00,ITI3,Marche,231
14,2021-01-04T17:00:00,ITF2,Molise,122
21,2021-01-04T17:00:00,ITH1,P.A. Bolzano,199
22,2021-01-04T17:00:00,ITH2,P.A. Trento,243
01,2021-01-04T17:00:00,ITC1,Piemonte,138
16,2021-01-04T17:00:00,ITF4,Puglia,182
20,2021-01-04T17:00:00,ITG2,Sardegna,108
19,2021-01-04T17:00:00,ITG1,Sicilia,157
09,2021-01-04T17:00:00,ITI1,Toscana,84
10,2021-01-04T17:00:00,ITI2,Umbria,154
02,2021-01-04T17:00:00,ITC2,Valle d'Aosta,103
05,2021-01-04T17:00:00,ITH3,Veneto,482
13,2021-01-05T17:00:00,ITF1,Abruzzo,132
17,2021-01-05T17:00:00,ITF5,Basilicata,114
18,2021-01-05T17:00:00,ITF6,Calabria,101
15,2021-01-05T17:00:00,ITF3,Campania,117
08,2021-01-05T17:00:00,ITH5,Emilia-Romagna,294
06,2021-01-05T17:00:00,ITH4,Friuli Venezia Giulia,325
12,2021-01-05T17:00:00,ITI4,Lazio,191
07,2021-01-05T17:00:00,ITC3,Liguria,153
03,2021-01-05T17:00:00,ITC4,Lombardia,139
11,2021-01-05T17:00:00,ITI3,Marche,228
14,2021-01-05T17:00:00,ITF2,Molise,124
21,2021-01-05T17:00:00,ITH1,P.A. Bolzano,210
22,2021-01-05T17:00:00,ITH2,P.A. Trento,252
01,2021-01-05T17:00:00,ITC1,Piemonte,144
16,2021-01-05T17:00:00,ITF4,Puglia,191
20,2021-01-05T17:00:00,ITG2,Sardegna,115
19,2021-01-05T17:00:00,ITG1,Sicilia,169
09,2021-01-05T17:00:00,ITI1,Toscana,86
10,2021-01-05T17:00:00,ITI2,Umbria,163
02,2021-01-05T17:00:00,ITC2,Valle d'Aosta,120
05,2021-01-05T17:00:00,ITH3,Veneto,492
13,2021-01-06T17:00:00,ITF1,Abruzzo,139
17,2021-01-06T17:00:00,ITF5,Basilicata,132
18,2021-01-06T17:00:00,ITF6,Calabria,99
15,2021-01-06T17:00:00,ITF3,Campania,124
08,2021-01-06T17:00:00,ITH5,Emilia-Romagna,297
06,2021-01-06T17:00:00,ITH4,Friuli Venezia Giulia,309
12,2021-01-06T17:00:00,ITI4,Lazio,203
07,2021-01-06T17:00:00,ITC3,Liguria,150
03,2021-01-06T17:00:00,ITC4,Lombardia,151
11,2021-01-06T17:00:00,ITI3,Marche,239
14,2021-01-06T17:00:00,ITF2,Molise,118
21,2021-01-06T17:00:00,ITH1,P.A. Bolzano,228
22,2021-01-06T17:00:00,ITH2,P.A. Trento,254
01,2021-01-06T17:00:00,ITC1,Piemonte,147
16,2021-01-06T17:00:00,ITF4,Puglia,193
20,2021-01-06T17:00:00,ITG2,Sardegna,115
19,2021-01-06T17:00:00,ITG1,Sicilia,182
09,2021-01-06T17:00:00,ITI1,Toscana,85
10,2021-01-06T17:00:00,ITI2,Umbria,163
02,2021-01-06T17:00:00,ITC2,Valle d'Aosta,130
05,2021-01-06T17:00:00,ITH3,Veneto,505
13,2021-01-07T17:00:00,ITF1,Abruzzo,121
17,2021-01-07T17:00:00,ITF5,Basilicata,117
18,2021-01-07T17:00:00,ITF6,Calabria,96
15,2021-01-07T17:00:00,ITF3,Campania,116
08,2021-01-07T17:00:00,ITH5,Emilia-Romagna,300
06,2021-01-07T17:00:00,ITH4,Friuli Venezia Giulia,292
12,2021-01-07T17:00:00,ITI4,Lazio,203
07,2021-01-07T17:00:00,ITC3,Liguria,131
03,2021-01-07T17:00:00,ITC4,Lombardia,141
11,2021-01-07T17:00:00,ITI3,Marche,215
14,2021-01-07T17:00:00,ITF2,Molise,112
21,2021-01-07T17:00:00,ITH1,P.A. Bolzano,229
22,2021-01-07T17:00:00,ITH2,P.A. Trento,226
01,2021-01-07T17:00:00,ITC1,Piemonte,138
16,2021-01-07T17:00:00,ITF4,Puglia,168
20,2021-01-07T17:00:00,ITG2,Sardegna,114
19,2021-01-07T17:00:00,ITG1,Sicilia,185
09,2021-01-07T17:00:00,ITI1,Toscana,86
10,2021-01-07T17:00:00,ITI2,Umbria,135
02,2021-01-07T17:00:00,ITC2,Valle d'Aosta,133
05,2021-01-07T17:00:00,ITH3,Veneto,481
13,2021-01-08T17:00:00,ITF1,Abruzzo,102
17,2021-01-08T17:00:00,ITF5,Basilicata,117
18,2021-01-08T17:00:00,ITF6,Calabria,97
15,2021-01-08T17:00:00,ITF3,Campania,102
08,2021-01-08T17:00:00,ITH5,Emilia-Romagna,286
06,2021-01-08T17:00:00,ITH4,Friuli Venezia Giulia,285
12,2021-01-08T17:00:00,ITI4,Lazio,198
07,2021-01-08T17:00:00,ITC3,Liguria,131
03,2021-01-08T17:00:00,ITC4,Lombardia,130
11,2021-01-08T17:00:00,ITI3,Marche,206
14,2021-01-08T17:00:00,ITF2,Molise,102
21,2021-01-08T17:00:00,ITH1,P.A. Bolzano,209
22,2021-01-08T17:00:00,ITH2,P.A. Trento,205
01,2021-01-08T17:00:00,ITC1,Piemonte,133
16,2021-01-08T17:00:00,ITF4,Puglia,167
20,2021-01-08T17:00:00,ITG2,Sardegna,106
19,2021-01-08T17:00:00,ITG1,Sicilia,199
09,2021-01-08T17:00:00,ITI1,Toscana,82
10,2021-01-08T17:00:00,ITI2,Umbria,134
02,2021-01-08T17:00:00,ITC2,Valle d'Aosta,139
05,2021-01-08T17:00:00,ITH3,Veneto,452
13,2021-01-09T17:00:00,ITF1,Abruzzo,131
17,2021-01-09T17:00:00,ITF5,Basilicata,136
18,2021-01-09T17:00:00,ITF6,Calabria,110
15,2021-01-09T17:00:00,ITF3,Campania,118
08,2021-01-09T17:00:00,ITH5,Emilia-Romagna,281
06,2021-01-09T17:00:00,ITH4,Friuli Venezia Giulia,339
12,2021-01-09T17:00:00,ITI4,Lazio,203
07,2021-01-09T17:00:00,ITC3,Liguria,152
03,2021-01-09T17:00:00,ITC4,Lombardia,141
11,2021-01-09T17:00:00,ITI3,Marche,233
14,2021-01-09T17:00:00,ITF2,Molise,107
21,2021-01-09T17:00:00,ITH1,P.A. Bolzano,264
22,2021-01-09T17:00:00,ITH2,P.A. Trento,210
01,2021-01-09T17:00:00,ITC1,Piemonte,159
16,2021-01-09T17:00:00,ITF4,Puglia,196
20,2021-01-09T17:00:00,ITG2,Sardegna,113
19,2021-01-09T17:00:00,ITG1,Sicilia,222
09,2021-01-09T17:00:00,ITI1,Toscana,83
10,2021-01-09T17:00:00,ITI2,Umbria,162
02,2021-01-09T17:00:00,ITC2,Valle d'Aosta,151
05,2021-01-09T17:00:00,ITH3,Veneto,450
13,2021-01-10T17:00:00,ITF1,Abruzzo,139
17,2021-01-10T17:00:00,ITF5,Basilicata,140
18,2021-01-10T17:00:00,ITF6,Calabria,124
15,2021-01-10T17:00:00,ITF3,Campania,129
08,2021-01-10T17:00:00,ITH5,Emilia-Romagna,289
06,2021-01-10T17:00:00,ITH4,Friuli Venezia Giulia,376
12,2021-01-10T17:00:00,ITI4,Lazio,204
07,2021-01-10T17:00:00,ITC3,Liguria,162
03,2021-01-10T17:00:00,ITC4,Lombardia,156
11,2021-01-10T17:00:00,ITI3,Marche,254
14,2021-01-10T17:00:00,ITF2,Molise,139
21,2021-01-10T17:00:00,ITH1,P.A. Bolzano,295
22,2021-01-10T17:00:00,ITH2,P.A. Trento,250
01,2021-01-10T17:00:00,ITC1,Piemonte,160
16,2021-01-10T17:00:00,ITF4,Puglia,201
20,2021-01-10T17:00:00,ITG2,Sardegna,120
19,2021-01-10T17:00:00,ITG1,Sicilia,236
09,2021-01-10T17:00:00,ITI1,Toscana,86
10,2021-01-10T17:00:00,ITI2,Umbria,168
02,2021-01-10T17:00:00,ITC2,Valle d'Aosta,138
05,2021-01-10T17:00:00,ITH3,Veneto,425
13,2021-01-11T17:00:00,ITF1,Abruzzo,139
17,2021-01-11T17:00:00,ITF5,Basilicata,147
18,2021-01-11T17:00:00,ITF6,Calabria,126
15,2021-01-11T17:00:00,ITF3,Campania,134
08,2021-01-11T17:00:00,ITH5,Emilia-Romagna,297
06,2021-01-11T17:00:00,ITH4,Friuli Venezia Giulia,383
12,2021-01-11T17:00:00,ITI4,Lazio,203
07,2021-01-11T17:00:00,ITC3,Liguria,163
03,2021-01-11T17:00:00,ITC4,Lombardia,163
11,2021-01-11T17:00:00,ITI3,Marche,252
14,2021-01-11T17:00:00,ITF2,Molise,120
21,2021-01-11T17:00:00,ITH1,P.A. Bolzano,312
22,2021-01-11T17:00:00,ITH2,P.A. Trento,227
01,2021-01-11T17:00:00,ITC1,Piemonte,164
16,2021-01-11T17:00:00,ITF4,Puglia,201
20,2021-01-11T17:00:00,ITG2,Sardegna,123
19,2021-01-11T17:00:00,ITG1,Sicilia,240
09,2021-01-11T17:00:00,ITI1,Toscana,88
10,2021-01-11T17:00:00,ITI2,Umbria,168
02,2021-01-11T17:00:00,ITC2,Valle d'Aosta,138
05,2021-01-11T17:00:00,ITH3,Veneto,425
13,2021-01-12T17:00:00,ITF1,Abruzzo,135
17,2021-01-12T17:00:00,ITF5,Basilicata,168
18,2021-01-12T17:00:00,ITF6,Calabria,130
15,2021-01-12T17:00:00,ITF3,Campania,133
08,2021-01-12T17:00:00,ITH5,Emilia-Romagna,298
06,2021-01-12T17:00:00,ITH4,Friuli Venezia Giulia,379
12,2021-01-12T17:00:00,ITI4,Lazio,197
07,2021-01-12T17:00:00,ITC3,Liguria,155
03,2021-01-12T17:00:00,ITC4,Lombardia,161
11,2021-01-12T17:00:00,ITI3,Marche,255
14,2021-01-12T17:00:00,ITF2,Molise,123
21,2021-01-12T17:00:00,ITH1,P.A. Bolzano,303
22,2021-01-12T17:00:00,ITH2,P.A. Trento,228
01,2021-01-12T17:00:00,ITC1,Piemonte,159
16,2021-01-12T17:00:00,ITF4,Puglia,206
20,2021-01-12T17:00:00,ITG2,Sardegna,134
19,2021-01-12T17:00:00,ITG1,Sicilia,247
09,2021-01-12T17:00:00,ITI1,Toscana,87
10,2021-01-12T17:00:00,ITI2,Umbria,165
02,2021-01-12T17:00:00,ITC2,Valle d'Aosta,133
05,2021-01-12T17:00:00,ITH3,Veneto,405
13,2021-01-13T17:00:00,ITF1,Abruzzo,131
17,2021-01-13T17:00:00,ITF5,Basilicata,143
18,2021-01-13T17:00:00,ITF6,Calabria,124
15,2021-01-13T17:00:00,ITF3,Campania,128
08,2021-01-13T17:00:00,ITH5,Emilia-Romagna,289
06,2021-01-13T17:00:00,ITH4,Friuli Venezia Giulia,374
12,2021-01-13T17:00:00,ITI4,Lazio,190
07,2021-01-13T17:00:00,ITC3,Liguria,157
03,2021-01-13T17:00:00,ITC4,Lombardia,154
11,2021-01-13T17:00:00,ITI3,Marche,238
14,2021-01-13T17:00:00,ITF2,Molise,146
21,2021-01-13T17:00:00,ITH1,P.A. Bolzano,293
22,2021-01-13T17:00:00,ITH2,P.A. Trento,223
01,2021-01-13T17:00:00,ITC1,Piemonte,155
16,2021-01-13T17:00:00,ITF4,Puglia,193
20,2021-01-13T17:00:00,ITG2,Sardegna,128
19,2021-01-13T17:00:00,ITG1,Sicilia,253
09,2021-01-13T17:00:00,ITI1,Toscana,90
10,2021-01-13T17:00:00,ITI2,Umbria,160
02,2021-01-13T17:00:00,ITC2,Valle d'Aosta,127
05,2021-01-13T17:00:00,ITH3,Veneto,369
13,2021-01-14T17:00:00,ITF1,Abruzzo,133
17,2021-01-14T17:00:00,ITF5,Basilicata,148
18,2021-01-14T17:00:00,ITF6,Calabria,120
15,2021-01-14T17:00:00,ITF3,Campania,133
08,2021-01-14T17:00:00,ITH5,Emilia-Romagna,273
06,2021-01-14T17:00:00,ITH4,Friuli Venezia Giulia,385
12,2021-01-14T17:00:00,ITI4,Lazio,191
07,2021-01-14T17:00:00,ITC3,Liguria,163
03,2021-01-14T17:00:00,ITC4,Lombardia,152
11,2021-01-14T17:00:00,ITI3,Marche,248
14,2021-01-14T17:00:00,ITF2,Molise,159
21,2021-01-14T17:00:00,ITH1,P.A. Bolzano,276
22,2021-01-14T17:00:00,ITH2,P.A. Trento,241
01,2021-01-14T17:00:00,ITC1,Piemonte,152
16,2021-01-14T17:00:00,ITF4,Puglia,215
20,2021-01-14T17:00:00,ITG2,Sardegna,124
19,2021-01-14T17:00:00,ITG1,Sicilia,262
09,2021-01-14T17:00:00,ITI1,Toscana,83
10,2021-01-14T17:00:00,ITI2,Umbria,177
02,2021-01-14T17:00:00,ITC2,Valle d'Aosta,114
05,2021-01-14T17:00:00,ITH3,Veneto,337
13,2021-01-15T17:00:00,ITF1,Abruzzo,139
17,2021-01-15T17:00:00,ITF5,Basilicata,133
18,2021-01-15T17:00:00,ITF6,Calabria,123
15,2021-01-15T17:00:00,ITF3,Campania,136
08,2021-01-15T17:00:00,ITH5,Emilia-Romagna,268
06,2021-01-15T17:00:00,ITH4,Friuli Venezia Giulia,409
12,2021-01-15T17:00:00,ITI4,Lazio,187
07,2021-01-15T17:00:00,ITC3,Liguria,153
03,2021-01-15T17:00:00,ITC4,Lombardia,154
11,2021-01-15T17:00:00,ITI3,Marche,253
14,2021-01-15T17:00:00,ITF2,Molise,147
21,2021-01-15T17:00:00,ITH1,P.A. Bolzano,345
22,2021-01-15T17:00:00,ITH2,P.A. Trento,293
01,2021-01-15T17:00:00,ITC1,Piemonte,153
16,2021-01-15T17:00:00,ITF4,Puglia,214
20,2021-01-15T17:00:00,ITG2,Sardegna,125
19,2021-01-15T17:00:00,ITG1,Sicilia,264
09,2021-01-15T17:00:00,ITI1,Toscana,83
10,2021-01-15T17:00:00,ITI2,Umbria,179
02,2021-01-15T17:00:00,ITC2,Valle d'Aosta,110
05,2021-01-15T17:00:00,ITH3,Veneto,290
13,2021-01-16T17:00:00,ITF1,Abruzzo,123
17,2021-01-16T17:00:00,ITF5,Basilicata,123
18,2021-01-16T17:00:00,ITF6,Calabria,116
15,2021-01-16T17:00:00,ITF3,Campania,133
08,2021-01-16T17:00:00,ITH5,Emilia-Romagna,266
06,2021-01-16T17:00:00,ITH4,Friuli Venezia Giulia,397
12,2021-01-16T17:00:00,ITI4,Lazio,182
07,2021-01-16T17:00:00,ITC3,Liguria,140
03,2021-01-16T17:00:00,ITC4,Lombardia,150
11,2021-01-16T17:00:00,ITI3,Marche,234
14,2021-01-16T17:00:00,ITF2,Molise,168
21,2021-01-16T17:00:00,ITH1,P.A. Bolzano,367
22,2021-01-16T17:00:00,ITH2,P.A. Trento,301
01,2021-01-16T17:00:00,ITC1,Piemonte,142
16,2021-01-16T17:00:00,ITF4,Puglia,204
20,2021-01-16T17:00:00,ITG2,Sardegna,129
19,2021-01-16T17:00:00,ITG1,Sicilia,266
09,2021-01-16T17:00:00,ITI1,Toscana,80
10,2021-01-16T17:00:00,ITI2,Umbria,172
02,2021-01-16T17:00:00,ITC2,Valle d'Aosta,108
05,2021-01-16T17:00:00,ITH3,Veneto,266
13,2021-01-17T17:00:00,ITF1,Abruzzo,121
17,2021-01-17T17:00:00,ITF5,Basilicata,113
18,2021-01-17T17:00:00,ITF6,Calabria,113
15,2021-01-17T17:00:00,ITF3,Campania,129
08,2021-01-17T17:00:00,ITH5,Emilia-Romagna,249
06,2021-01-17T17:00:00,ITH4,Friuli Venezia Giulia,376
12,2021-01-17T17:00:00,ITI4,Lazio,173
07,2021-01-17T17:00:00,ITC3,Liguria,130
03,2021-01-17T17:00:00,ITC4,Lombardia,134
11,2021-01-17T17:00:00,ITI3,Marche,218
14,2021-01-17T17:00:00,ITF2,Molise,154
21,2021-01-17T17:00:00,ITH1,P.A. Bolzano,375
22,2021-01-17T17:00:00,ITH2,P.A. Trento,263
01,2021-01-17T17:00:00,ITC1,Piemonte,134
16,2021-01-17T17:00:00,ITF4,Puglia,198
20,2021-01-17T17:00:00,ITG2,Sardegna,123
19,2021-01-17T17:00:00,ITG1,Sicilia,260
09,2021-01-17T17:00:00,ITI1,Toscana,79
10,2021-01-17T17:00:00,ITI2,Umbria,161
02,2021-01-17T17:00:00,ITC2,Valle d'Aosta,107
05,2021-01-17T17:00:00,ITH3,Veneto,250
13,2021-01-18T17:00:00,ITF1,Abruzzo,120
17,2021-01-18T17:00:00,ITF5,Basilicata,100
18,2021-01-18T17:00:00,ITF6,Calabria,112
15,2021-01-18T17:00:00,ITF3,Campania,124
08,2021-01-18T17:00:00,ITH5,Emilia-Romagna,231
06,2021-01-18T17:00:00,ITH4,Friuli Venezia Giulia,359
12,2021-01-18T17:00:00,ITI4,Lazio,167
07,2021-01-18T17:00:00,ITC3,Liguria,133
03,2021-01-18T17:00:00,ITC4,Lombardia,131
11,2021-01-18T17:00:00,ITI3,Marche,206
14,2021-01-18T17:00:00,ITF2,Molise,157
21,2021-01-18T17:00:00,ITH1,P.A. Bolzano,383
22,2021-01-18T17:00:00,ITH2,P.A. Trento,260
01,2021-01-18T17:00:00,ITC1,Piemonte,130
16,2021-01-18T17:00:00,ITF4,Puglia,192
20,2021-01-18T17:00:00,ITG2,Sardegna,117
19,2021-01-18T17:00:00,ITG1,Sicilia,254
09,2021-01-18T17:00:00,ITI1,Toscana,78
10,2021-01-18T17:00:00,ITI2,Umbria,166
02,2021-01-18T17:00:00,ITC2,Valle d'Aosta,94
05,2021-01-18T17:00:00,ITH3,Veneto,235
13,2021-01-19T17:00:00,ITF1,Abruzzo,117
17,2021-01-19T17:00:00,ITF5,Basilicata,80
18,2021-01-19T17:00:00,ITF6,Calabria,109
15,2021-01-19T17:00:00,ITF3,Campania,124
08,2021-01-19T17:00:00,ITH5,Emilia-Romagna,219
06,2021-01-19T17:00:00,ITH4,Friuli Venezia Giulia,343
12,2021-01-19T17:00:00,ITI4,Lazio,162
07,2021-01-19T17:00:00,ITC3,Liguria,130
03,2021-01-19T17:00:00,ITC4,Lombardia,129
11,2021-01-19T17:00:00,ITI3,Marche,197
14,2021-01-19T17:00:00,ITF2,Molise,155
21,2021-01-19T17:00:00,ITH1,P.A. Bolzano,446
22,2021-01-19T17:00:00,ITH2,P.A. Trento,244
01,2021-01-19T17:00:00,ITC1,Piemonte,126
16,2021-01-19T17:00:00,ITF4,Puglia,182
20,2021-01-19T17:00:00,ITG2,Sardegna,98
19,2021-01-19T17:00:00,ITG1,Sicilia,248
09,2021-01-19T17:00:00,ITI1,Toscana,76
10,2021-01-19T17:00:00,ITI2,Umbria,168
02,2021-01-19T17:00:00,ITC2,Valle d'Aosta,110
05,2021-01-19T17:00:00,ITH3,Veneto,211
13,2021-01-20T17:00:00,ITF1,Abruzzo,114
17,2021-01-20T17:00:00,ITF5,Basilicata,77
18,2021-01-20T17:00:00,ITF6,Calabria,111
15,2021-01-20T17:00:00,ITF3,Campania,121
08,2021-01-20T17:00:00,ITH5,Emilia-Romagna,217
06,2021-01-20T17:00:00,ITH4,Friuli Venezia Giulia,353
12,2021-01-20T17:00:00,ITI4,Lazio,156
07,2021-01-20T17:00:00,ITC3,Liguria,123
03,2021-01-20T17:00:00,ITC4,Lombardia,125
11,2021-01-20T17:00:00,ITI3,Marche,193
14,2021-01-20T17:00:00,ITF2,Molise,140
21,2021-01-20T17:00:00,ITH1,P.A. Bolzano,479
22,2021-01-20T17:00:00,ITH2,P.A. Trento,263
01,2021-01-20T17:00:00,ITC1,Piemonte,117
16,2021-01-20T17:00:00,ITF4,Puglia,184
20,2021-01-20T17:00:00,ITG2,Sardegna,97
19,2021-01-20T17:00:00,ITG1,Sicilia,238
09,2021-01-20T17:00:00,ITI1,Toscana,74
10,2021-01-20T17:00:00,ITI2,Umbria,165
02,2021-01-20T17:00:00,ITC2,Valle d'Aosta,106
05,2021-01-20T17:00:00,ITH3,Veneto,200
13,2021-01-21T17:00:00,ITF1,Abruzzo,111
17,2021-01-21T17:00:00,ITF5,Basilicata,72
18,2021-01-21T17:00:00,ITF6,Calabria,109
15,2021-01-21T17:00:00,ITF3,Campania,120
08,2021-01-21T17:00:00,ITH5,Emilia-Romagna,213
06,2021-01-21T17:00:00,ITH4,Friuli Venezia Giulia,341
12,2021-01-21T17:00:00,ITI4,Lazio,147
07,2021-01-21T17:00:00,ITC3,Liguria,120
03,2021-01-21T17:00:00,ITC4,Lombardia,121
11,2021-01-21T17:00:00,ITI3,Marche,192
14,2021-01-21T17:00:00,ITF2,Molise,116
21,2021-01-21T17:00:00,ITH1,P.A. Bolzano,552
22,2021-01-21T17:00:00,ITH2,P.A. Trento,243
01,2021-01-21T17:00:00,ITC1,Piemonte,115
16,2021-01-21T17:00:00,ITF4,Puglia,177
20,2021-01-21T17:00:00,ITG2,Sardegna,95
19,2021-01-21T17:00:00,ITG1,Sicilia,225
09,2021-01-21T17:00:00,ITI1,Toscana,76
10,2021-01-21T17:00:00,ITI2,Umbria,173
02,2021-01-21T17:00:00,ITC2,Valle d'Aosta,107
05,2021-01-21T17:00:00,ITH3,Veneto,178
13,2021-01-22T17:00:00,ITF1,Abruzzo,117
17,2021-01-22T17:00:00,ITF5,Basilicata,67
18,2021-01-22T17:00:00,ITF6,Calabria,107
15,2021-01-22T17:00:00,ITF3,Campania,119
08,2021-01-22T17:00:00,ITH5,Emilia-Romagna,203
06,2021-01-22T17:00:00,ITH4,Friuli Venezia Giulia,302
12,2021-01-22T17:00:00,ITI4,Lazio,143
07,2021-01-22T17:00:00,ITC3,Liguria,124
03,2021-01-22T17:00:00,ITC4,Lombardia,119
11,2021-01-22T17:00:00,ITI3,Marche,180
14,2021-01-22T17:00:00,ITF2,Molise,122
21,2021-01-22T17:00:00,ITH1,P.A. Bolzano,549
22,2021-01-22T17:00:00,ITH2,P.A. Trento,209
01,2021-01-22T17:00:00,ITC1,Piemonte,114
16,2021-01-22T17:00:00,ITF4,Puglia,170
20,2021-01-22T17:00:00,ITG2,Sardegna,92
19,2021-01-22T17:00:00,ITG1,Sicilia,213
09,2021-01-22T17:00:00,ITI1,Toscana,76
10,2021-01-22T17:00:00,ITI2,Umbria,182
02,2021-01-22T17:00:00,ITC2,Valle d'Aosta,106
05,2021-01-22T17:00:00,ITH3,Veneto,181
13,2021-01-23T17:00:00,ITF1,Abruzzo,119
17,2021-01-23T17:00:00,ITF5,Basilicata,62
18,2021-01-23T17:00:00,ITF6,Calabria,113
15,2021-01-23T17:00:00,ITF3,Campania,119
08,2021-01-23T17:00:00,ITH5,Emilia-Romagna,195
06,2021-01-23T17:00:00,ITH4,Friuli Venezia Giulia,286
12,2021-01-23T17:00:00,ITI4,Lazio,143
07,2021-01-23T17:00:00,ITC3,Liguria,122
03,2021-01-23T17:00:00,ITC4,Lombardia,113
11,2021-01-23T17:00:00,ITI3,Marche,179
14,2021-01-23T17:00:00,ITF2,Molise,104
21,2021-01-23T17:00:00,ITH1,P.A. Bolzano,559
22,2021-01-23T17:00:00,ITH2,P.A. Trento,210
01,2021-01-23T17:00:00,ITC1,Piemonte,111
16,2021-01-23T17:00:00,ITF4,Puglia,168
20,2021-01-23T17:00:00,ITG2,Sardegna,81
19,2021-01-23T17:00:00,ITG1,Sicilia,197
09,2021-01-23T17:00:00,ITI1,Toscana,78
10,2021-01-23T17:00:00,ITI2,Umbria,192
02,2021-01-23T17:00:00,ITC2,Valle d'Aosta,94
05,2021-01-23T17:00:00,ITH3,Veneto,162
13,2021-01-24T17:00:00,ITF1,Abruzzo,122
17,2021-01-24T17:00:00,ITF5,Basilicata,62
18,2021-01-24T17:00:00,ITF6,Calabria,106
15,2021-01-24T17:00:00,ITF3,Campania,120
08,2021-01-24T17:00:00,ITH5,Emilia-Romagna,190
06,2021-01-24T17:00:00,ITH4,Friuli Venezia Giulia,296
12,2021-01-24T17:00:00,ITI4,Lazio,140
07,2021-01-24T17:00:00,ITC3,Liguria,127
03,2021-01-24T17:00:00,ITC4,Lombardia,111
11,2021-01-24T17:00:00,ITI3,Marche,185
14,2021-01-24T17:00:00,ITF2,Molise,115
21,2021-01-24T17:00:00,ITH1,P.A. Bolzano,579
22,2021-01-24T17:00:00,ITH2,P.A. Trento,210
01,2021-01-24T17:00:00,ITC1,Piemonte,114
16,2021-01-24T17:00:00,ITF4,Puglia,169
20,2021-01-24T17:00:00,ITG2,Sardegna,79
19,2021-01-24T17:00:00,ITG1,Sicilia,185
09,2021-01-24T17:00:00,ITI1,Toscana,81
10,2021-01-24T17:00:00,ITI2,Umbria,203
02,2021-01-24T17:00:00,ITC2,Valle d'Aosta,94
05,2021-01-24T17:00:00,ITH3,Veneto,154
13,2021-01-25T17:00:00,ITF1,Abruzzo,119
17,2021-01-25T17:00:00,ITF5,Basilicata,73
18,2021-01-25T17:00:00,ITF6,Calabria,103
15,2021-01-25T17:00:00,ITF3,Campania,121
08,2021-01-25T17:00:00,ITH5,Emilia-Romagna,190
06,2021-01-25T17:00:00,ITH4,Friuli Venezia Giulia,298
12,2021-01-25T17:00:00,ITI4,Lazio,140
07,2021-01-25T17:00:00,ITC3,Liguria,120
03,2021-01-25T17:00:00,ITC4,Lombardia,114
11,2021-01-25T17:00:00,ITI3,Marche,187
14,2021-01-25T17:00:00,ITF2,Molise,117
21,2021-01-25T17:00:00,ITH1,P.A. Bolzano,585
22,2021-01-25T17:00:00,ITH2,P.A. Trento,205
