date,regione,deceduti,positivi,ricoveri,terapia_intensiva
2020-11-06T00:00:00,friulivenezia_giulia_,9,660,34,7
2020-11-07T00:00:00,friulivenezia_giulia_,14,311,38,7
2020-11-08T00:00:00,friulivenezia_giulia_,12,123,28,7
2020-11-09T00:00:00,friulivenezia_giulia_,14,677,41,2
2020-11-10T00:00:00,friulivenezia_giulia_,15,817,29,4
2020-11-11T00:00:00,friulivenezia_giulia_,15,807,39,4
2020-11-12T00:00:00,friulivenezia_giulia_,9,764,38,2
2020-11-13T00:00:00,friulivenezia_giulia_,8,902,41,1
2020-11-14T00:00:00,friulivenezia_giulia_,20,437,43,2
2020-11-15T00:00:00,friulivenezia_giulia_,19,176,54,7
2020-11-16T00:00:00,friulivenezia_giulia_,17,992,45,4
2020-11-17T00:00:00,friulivenezia_giulia_,15,1011,55,8
2020-11-18T00:00:00,friulivenezia_giulia_,21,1136,51,7
2020-11-19T00:00:00,friulivenezia_giulia_,19,933,54,9
2020-11-20T00:00:00,friulivenezia_giulia_,36,900,61,12
2020-11-21T00:00:00,friulivenezia_giulia_,18,442,36,4
2020-11-22T00:00:00,friulivenezia_giulia_,22,179,54,8
2020-11-23T00:00:00,friulivenezia_giulia_,26,1019,39,2
2020-11-24T00:00:00,friulivenezia_giulia_,26,991,46,4
2020-11-25T00:00:00,friulivenezia_giulia_,33,1124,50,5
2020-11-26T00:00:00,friulivenezia_giulia_,31,942,53,5
2020-11-27T00:00:00,friulivenezia_giulia_,27,1012,52,4
2020-11-28T00:00:00,friulivenezia_giulia_,28,492,56,8
2020-11-29T00:00:00,friulivenezia_giulia_,42,172,42,6
2020-11-30T00:00:00,friulivenezia_giulia_,25,914,35,8
2020-12-01T00:00:00,friulivenezia_giulia_,32,970,52,7
2020-12-02T00:00:00,friulivenezia_giulia_,31,879,35,5
2020-12-03T00:00:00,friulivenezia_giulia_,41,937,36,7
2020-12-04T00:00:00,friulivenezia_giulia_,32,760,36,3
2020-12-05T00:00:00,friulivenezia_giulia_,36,387,41,6
2020-12-06T00:00:00,friulivenezia_giulia_,26,117,19,4
2020-12-07T00:00:00,friulivenezia_giulia_,27,877,37,8
2020-12-08T00:00:00,friulivenezia_giulia_,35,159,41,4
2020-12-09T00:00:00,friulivenezia_giulia_,42,958,39,5
2020-12-10T00:00:00,friulivenezia_giulia_,28,931,36,6
2020-12-11T00:00:00,friulivenezia_giulia_,34,811,47,4
2020-12-12T00:00:00,friulivenezia_giulia_,25,369,28,2
2020-12-13T00:00:00,friulivenezia_giulia_,20,101,33,2
2020-12-14T00:00:00,friulivenezia_giulia_,31,743,36,2
2020-12-15T00:00:00,friulivenezia_giulia_,34,782,26,2
2020-12-16T00:00:00,friulivenezia_giulia_,41,701,44,3
2020-12-17T00:00:00,friulivenezia_giulia_,33,606,38,1
2020-12-18T00:00:00,friulivenezia_giulia_,18,581,36,3
2020-12-19T00:00:00,friulivenezia_giulia_,25,266,28,1
2020-12-20T00:00:00,friulivenezia_giulia_,17,105,31,1
2020-12-21T00:00:00,friulivenezia_giulia_,21,639,30,2
2020-12-22T00:00:00,friulivenezia_giulia_,27,792,43,7
2020-12-23T00:00:00,friulivenezia_giulia_,16,743,28,2
2020-12-24T00:00:00,friulivenezia_giulia_,21,536,53,1
2020-12-25T00:00:00,friulivenezia_giulia_,14,67,40,4
2020-12-26T00:00:00,friulivenezia_giulia_,25,179,41,4
2020-12-27T00:00:00,friulivenezia_giulia_,19,196,45,5
2020-12-28T00:00:00,friulivenezia_giulia_,21,861,45,5
2020-12-29T00:00:00,friulivenezia_giulia_,9,950,39,7
2020-12-30T00:00:00,friulivenezia_giulia_,16,887,46,7
2020-12-31T00:00:00,friulivenezia_giulia_,22,730,60,3
2021-01-01T00:00:00,friulivenezia_giulia_,24,71,31,10
2021-01-02T00:00:00,friulivenezia_giulia_,24,369,41,5
2021-01-03T00:00:00,friulivenezia_giulia_,20,251,37,3
2021-01-04T00:00:00,friulivenezia_giulia_,23,1015,33,8
2021-01-05T00:00:00,friulivenezia_giulia_,26,1004,49,4
2021-01-06T00:00:00,friulivenezia_giulia_,27,180,43,8
2021-01-07T00:00:00,friulivenezia_giulia_,29,947,40,8
2021-01-08T00:00:00,friulivenezia_giulia_,19,810,61,4
2021-01-09T00:00:00,friulivenezia_giulia_,20,467,44,6
2021-01-10T00:00:00,friulivenezia_giulia_,33,140,40,10
2021-01-11T00:00:00,friulivenezia_giulia_,26,756,56,3
2021-01-12T00:00:00,friulivenezia_giulia_,25,631,47,6
2021-01-13T00:00:00,friulivenezia_giulia_,25,521,35,4
2021-01-14T00:00:00,friulivenezia_giulia_,27,613,41,1
2021-01-15T00:00:00,friulivenezia_giulia_,36,591,36,3
2021-01-16T00:00:00,friulivenezia_giulia_,28,289,43,3
2021-01-17T00:00:00,friulivenezia_giulia_,18,94,27,2
2021-01-18T00:00:00,friulivenezia_giulia_,23,622,35,5
2021-01-19T00:00:00,friulivenezia_giulia_,27,690,37,4
2021-01-20T00:00:00,friulivenezia_giulia_,18,534,46,3
2021-01-21T00:00:00,friulivenezia_giulia_,28,513,41,5
2021-01-22T00:00:00,friulivenezia_giulia_,20,632,35,3
2021-01-23T00:00:00,friulivenezia_giulia_,23,301,24,5
2021-01-24T00:00:00,friulivenezia_giulia_,23,90,29,4
2021-01-25T00:00:00,friulivenezia_giulia_,17,545,29,4
2021-01-26T00:00:00,friulivenezia_giulia_,25,595,21,5
2021-01-27T00:00:00,friulivenezia_giulia_,27,520,34,3
2021-01-28T00:00:00,friulivenezia_giulia_,21,464,32,5
2021-01-29T00:00:00,friulivenezia_giulia_,18,470,34,4
2021-01-30T00:00:00,friulivenezia_giulia_,24,283,23,9
2021-01-31T00:00:00,friulivenezia_giulia_,21,95,19,3
2021-02-01T00:00:00,friulivenezia_giulia_,18,498,21,4
2021-02-02T00:00:00,friulivenezia_giulia_,21,501,20,5
2021-02-03T00:00:00,friulivenezia_giulia_,23,414,22,4
2021-02-04T00:00:00,friulivenezia_giulia_,17,380,49,8
2021-02-05T00:00:00,friulivenezia_giulia_,23,362,32,6
2021-02-06T00:00:00,friulivenezia_giulia_,20,217,20,3
2021-02-07T00:00:00,friulivenezia_giulia_,17,82,13,5
2021-02-08T00:00:00,friulivenezia_giulia_,8,374,21,3
2021-02-09T00:00:00,friulivenezia_giulia_,15,419,19,4
2021-02-10T00:00:00,friulivenezia_giulia_,9,317,19,5
2021-02-11T00:00:00,friulivenezia_giulia_,11,322,24,2
2021-02-12T00:00:00,friulivenezia_giulia_,10,289,13,5
2021-02-13T00:00:00,friulivenezia_giulia_,11,157,15,4
2021-02-14T00:00:00,friulivenezia_giulia_,12,55,5,3
2021-02-15T00:00:00,friulivenezia_giulia_,12,289,18,2
2021-02-16T00:00:00,friulivenezia_giulia_,5,339,10,3
2021-02-17T00:00:00,friulivenezia_giulia_,6,272,10,1
2021-02-18T00:00:00,friulivenezia_giulia_,13,313,19,7
2021-02-19T00:00:00,friulivenezia_giulia_,11,347,19,3
2021-02-20T00:00:00,friulivenezia_giulia_,7,224,22,7
2021-02-21T00:00:00,friulivenezia_giulia_,12,86,12,4
2021-02-22T00:00:00,friulivenezia_giulia_,15,414,26,4
2021-02-23T00:00:00,friulivenezia_giulia_,10,535,19,5
2021-02-24T00:00:00,friulivenezia_giulia_,11,540,20,7
2021-02-25T00:00:00,friulivenezia_giulia_,12,559,28,3
2021-02-26T00:00:00,friulivenezia_giulia_,14,484,30,6
2021-02-27T00:00:00,friulivenezia_giulia_,7,345,29,4
2021-02-28T00:00:00,friulivenezia_giulia_,6,119,21,3
2021-03-01T00:00:00,friulivenezia_giulia_,8,625,30,4
2021-03-02T00:00:00,friulivenezia_giulia_,7,703,25,5
2021-03-03T00:00:00,friulivenezia_giulia_,12,716,18,5
2021-03-04T00:00:00,friulivenezia_giulia_,10,738,18,4
2021-03-05T00:00:00,friulivenezia_giulia_,10,700,22,4
2021-03-06T00:00:00,friulivenezia_giulia_,10,493,36,4
2021-03-07T00:00:00,friulivenezia_giulia_,19,98,21,5
2021-03-08T00:00:00,friulivenezia_giulia_,15,887,48,4
2021-03-09T00:00:00,friulivenezia_giulia_,8,1035,37,4
2021-03-10T00:00:00,friulivenezia_giulia_,14,854,37,3
2021-03-11T00:00:00,friulivenezia_giulia_,15,847,36,6
2021-03-12T00:00:00,friulivenezia_giulia_,17,941,40,10
2021-03-13T00:00:00,friulivenezia_giulia_,10,569,26,7
2021-03-14T00:00:00,friulivenezia_giulia_,10,75,27,3
2021-03-15T00:00:00,friulivenezia_giulia_,12,810,39,8
2021-03-16T00:00:00,friulivenezia_giulia_,15,1007,34,6
2021-03-17T00:00:00,friulivenezia_giulia_,15,902,36,5
2021-03-18T00:00:00,friulivenezia_giulia_,22,838,39,8
2021-03-19T00:00:00,friulivenezia_giulia_,10,817,52,5
2021-03-20T00:00:00,friulivenezia_giulia_,15,565,39,7
2021-03-21T00:00:00,friulivenezia_giulia_,12,117,35,8
2021-03-22T00:00:00,friulivenezia_giulia_,15,767,43,11
2021-03-23T00:00:00,friulivenezia_giulia_,18,756,46,7
2021-03-24T00:00:00,friulivenezia_giulia_,18,668,60,5
2021-03-25T00:00:00,friulivenezia_giulia_,22,670,52,7
2021-03-26T00:00:00,friulivenezia_giulia_,12,599,60,11
2021-03-27T00:00:00,friulivenezia_giulia_,10,378,44,13
2021-03-28T00:00:00,friulivenezia_giulia_,12,91,41,13
2021-03-29T00:00:00,friulivenezia_giulia_,10,628,57,12
2021-03-30T00:00:00,friulivenezia_giulia_,9,607,59,11
2021-03-31T00:00:00,friulivenezia_giulia_,11,567,49,6
2021-04-01T00:00:00,friulivenezia_giulia_,16,425,41,7
2021-04-02T00:00:00,friulivenezia_giulia_,18,467,45,6
2021-04-03T00:00:00,friulivenezia_giulia_,16,198,38,7
2021-04-04T00:00:00,friulivenezia_giulia_,16,38,32,6
2021-04-05T00:00:00,friulivenezia_giulia_,10,67,30,10
2021-04-06T00:00:00,friulivenezia_giulia_,22,430,43,6
2021-04-07T00:00:00,friulivenezia_giulia_,28,403,37,5
2021-04-08T00:00:00,friulivenezia_giulia_,16,345,36,6
2021-04-09T00:00:00,friulivenezia_giulia_,10,330,38,4
2021-04-10T00:00:00,friulivenezia_giulia_,9,167,23,8
2021-04-11T00:00:00,friulivenezia_giulia_,9,46,25,9
2021-04-12T00:00:00,friulivenezia_giulia_,11,342,25,5
2021-04-13T00:00:00,friulivenezia_giulia_,12,344,22,5
2021-04-14T00:00:00,friulivenezia_giulia_,14,221,28,0
2021-04-15T00:00:00,friulivenezia_giulia_,9,203,16,2
2021-04-16T00:00:00,friulivenezia_giulia_,10,217,17,4
2021-04-17T00:00:00,friulivenezia_giulia_,8,141,12,0
2021-04-18T00:00:00,friulivenezia_giulia_,10,29,16,1
2021-04-19T00:00:00,friulivenezia_giulia_,5,218,14,1
2021-04-20T00:00:00,friulivenezia_giulia_,10,233,18,0
2021-04-21T00:00:00,friulivenezia_giulia_,8,190,20,0
2021-04-22T00:00:00,friulivenezia_giulia_,10,157,15,1
2021-04-23T00:00:00,friulivenezia_giulia_,4,210,19,2
2021-04-24T00:00:00,friulivenezia_giulia_,8,154,11,2
2021-04-25T00:00:00,friulivenezia_giulia_,7,16,17,2
2021-04-26T00:00:00,friulivenezia_giulia_,5,181,10,1
2021-04-27T00:00:00,friulivenezia_giulia_,3,154,12,2
2021-04-28T00:00:00,friulivenezia_giulia_,8,158,19,2
2021-04-29T00:00:00,friulivenezia_giulia_,4,126,10,3
2021-04-30T00:00:00,friulivenezia_giulia_,7,159,10,5
2021-05-01T00:00:00,friulivenezia_giulia_,4,13,7,3
2021-05-02T00:00:00,friulivenezia_giulia_,1,29,6,1
2021-05-03T00:00:00,friulivenezia_giulia_,2,159,15,2
2021-05-04T00:00:00,friulivenezia_giulia_,2,121,9,2
2021-05-05T00:00:00,friulivenezia_giulia_,5,88,7,3
2021-05-06T00:00:00,friulivenezia_giulia_,4,81,7,1
2021-05-07T00:00:00,friulivenezia_giulia_,3,80,2,1
2021-05-08T00:00:00,friulivenezia_giulia_,2,75,3,0
2021-05-09T00:00:00,friulivenezia_giulia_,2,11,3,3
2021-05-10T00:00:00,friulivenezia_giulia_,4,84,3,0
2021-05-11T00:00:00,friulivenezia_giulia_,4,82,3,1
2021-05-12T00:00:00,friulivenezia_giulia_,4,64,5,1
2021-05-13T00:00:00,friulivenezia_giulia_,5,37,1,2
2021-05-14T00:00:00,friulivenezia_giulia_,2,57,7,2
2021-05-15T00:00:00,friulivenezia_giulia_,1,33,4,1
2021-05-16T00:00:00,friulivenezia_giulia_,0,7,2,0
2021-05-17T00:00:00,friulivenezia_giulia_,2,60,4,0
2021-05-18T00:00:00,friulivenezia_giulia_,1,40,3,1
2021-05-19T00:00:00,friulivenezia_giulia_,1,42,2,0
2021-05-20T00:00:00,friulivenezia_giulia_,0,24,2,1
2021-05-21T00:00:00,friulivenezia_giulia_,0,39,2,1
2021-05-22T00:00:00,friulivenezia_giulia_,1,20,3,2
2021-05-23T00:00:00,friulivenezia_giulia_,2,4,3,0
2021-05-24T00:00:00,friulivenezia_giulia_,1,31,1,0
2021-05-25T00:00:00,friulivenezia_giulia_,1,32,2,1
2021-05-26T00:00:00,friulivenezia_giulia_,0,30,3,0
2021-05-27T00:00:00,friulivenezia_giulia_,1,54,3,0
2021-05-28T00:00:00,friulivenezia_giulia_,1,44,2,0
2021-05-29T00:00:00,friulivenezia_giulia_,1,21,2,0
2021-05-30T00:00:00,friulivenezia_giulia_,0,5,4,0
2021-05-31T00:00:00,friulivenezia_giulia_,1,20,2,0
2021-06-01T00:00:00,friulivenezia_giulia_,1,24,1,0
2021-06-02T00:00:00,friulivenezia_giulia_,2,0,3,1
2021-06-03T00:00:00,friulivenezia_giulia_,0,68,1,0
2021-06-04T00:00:00,friulivenezia_giulia_,0,26,2,0
2021-06-05T00:00:00,friulivenezia_giulia_,0,18,1,0
2021-06-06T00:00:00,friulivenezia_giulia_,0,2,1,1
2021-06-07T00:00:00,friulivenezia_giulia_,0,48,2,1
2021-06-08T00:00:00,friulivenezia_giulia_,0,20,0,0
2021-06-09T00:00:00,friulivenezia_giulia_,0,28,3,0
2021-06-10T00:00:00,friulivenezia_giulia_,0,29,0,0
2021-06-11T00:00:00,friulivenezia_giulia_,0,28,2,0
2021-06-12T00:00:00,friulivenezia_giulia_,0,9,2,1
2021-06-13T00:00:00,friulivenezia_giulia_,0,0,1,0
2021-06-14T00:00:00,friulivenezia_giulia_,1,13,1,1
2021-06-15T00:00:00,friulivenezia_giulia_,,31,1,0
2021-06-16T00:00:00,friulivenezia_giulia_,,19,0,0
2021-06-17T00:00:00,friulivenezia_giulia_,,19,0,0
2021-06-18T00:00:00,friulivenezia_giulia_,,9,3,0
2021-06-19T00:00:00,friulivenezia_giulia_,,9,0,0
2021-06-20T00:00:00,friulivenezia_giulia_,,4,3,0
2021-06-21T00:00:00,friulivenezia_giulia_,,9,1,0
2021-06-22T00:00:00,friulivenezia_giulia_,,28,0,
2021-06-23T00:00:00,friulivenezia_giulia_,,11,2,
2021-06-24T00:00:00,friulivenezia_giulia_,,20,3,
2021-06-25T00:00:00,friulivenezia_giulia_,,10,0,
2021-06-26T00:00:00,friulivenezia_giulia_,,8,2,
2021-06-27T00:00:00,friulivenezia_giulia_,,0,0,
2021-06-28T00:00:00,friulivenezia_giulia_,,25,0,
2021-06-29T00:00:00,friulivenezia_giulia_,,10,1,
2021-06-30T00:00:00,friulivenezia_giulia_,,18,0,
2020-01-29T00:00:00,italia,,2,,
2020-01-30T00:00:00,italia,,0,,
2020-01-31T00:00:00,italia,,0,,
2020-02-01T00:00:00,italia,,0,,
2020-02-02T00:00:00,italia,,0,,
2020-02-03T00:00:00,italia,,0,,
2020-02-04T00:00:00,italia,,0,,
2020-02-05T00:00:00,italia,,0,,
2020-02-06T00:00:00,italia,,1,,
2020-02-07T00:00:00,italia,,0,,
2020-02-08T00:00:00,italia,,0,,
2020-02-09T00:00:00,italia,,0,,
2020-02-10T00:00:00,italia,,0,,
2020-02-11T00:00:00,italia,,0,,
2020-02-12T00:00:00,italia,,0,,
2020-02-13T00:00:00,italia,,0,,
2020-02-14T00:00:00,italia,,0,,
2020-02-15T00:00:00,italia,,0,,
2020-02-16T00:00:00,italia,,0,,
2020-02-17T00:00:00,italia,,0,,
2020-02-18T00:00:00,italia,,0,,
2020-02-19T00:00:00,italia,,0,,
2020-02-20T00:00:00,italia,,4,92,5
2020-02-21T00:00:00,italia,1,36,121,2
2020-02-22T00:00:00,italia,1,56,106,3
2020-02-23T00:00:00,italia,2,77,152,5
2020-02-24T00:00:00,italia,2,85,191,10
2020-02-25T00:00:00,italia,8,191,268,46
2020-02-26T00:00:00,italia,6,277,276,19
2020-02-27T00:00:00,italia,8,286,319,26
2020-02-28T00:00:00,italia,11,348,379,40
2020-02-29T00:00:00,italia,15,373,373,48
2020-03-01T00:00:00,italia,26,410,444,57
2020-03-02T00:00:00,italia,24,630,666,77
2020-03-03T00:00:00,italia,56,803,818,94
2020-03-04T00:00:00,italia,56,1076,915,106
2020-03-05T00:00:00,italia,80,1301,1091,109
2020-03-06T00:00:00,italia,111,1527,1233,143
2020-03-07T00:00:00,italia,168,1425,1204,128
2020-03-08T00:00:00,italia,176,1452,1161,119
2020-03-09T00:00:00,italia,226,2237,1454,157
2020-03-10T00:00:00,italia,281,2452,1596,156
2020-03-11T00:00:00,italia,312,2776,1753,191
2020-03-12T00:00:00,italia,323,3138,1904,198
2020-03-13T00:00:00,italia,379,4105,2329,246
2020-03-14T00:00:00,italia,445,3534,1993,227
2020-03-15T00:00:00,italia,434,2850,1902,214
2020-03-16T00:00:00,italia,512,4810,2489,238
2020-03-17T00:00:00,italia,574,5341,2672,286
2020-03-18T00:00:00,italia,645,5689,2708,309
2020-03-19T00:00:00,italia,654,5678,2785,274
2020-03-20T00:00:00,italia,755,6240,2853,288
2020-03-21T00:00:00,italia,820,4900,2535,249
2020-03-22T00:00:00,italia,816,3926,2190,295
2020-03-23T00:00:00,italia,864,6088,2704,325
2020-03-24T00:00:00,italia,822,5892,2607,307
2020-03-25T00:00:00,italia,873,5774,2319,339
2020-03-26T00:00:00,italia,837,5671,2113,245
2020-03-27T00:00:00,italia,884,5764,2214,263
2020-03-28T00:00:00,italia,926,4501,1732,200
2020-03-29T00:00:00,italia,768,2964,1423,196
2020-03-30T00:00:00,italia,793,5059,1683,222
2020-03-31T00:00:00,italia,709,5328,1571,190
2020-04-01T00:00:00,italia,715,5002,1484,192
2020-04-02T00:00:00,italia,693,4727,1453,189
2020-04-03T00:00:00,italia,681,4435,1256,146
2020-04-04T00:00:00,italia,640,3654,1013,124
2020-04-05T00:00:00,italia,602,2597,835,99
2020-04-06T00:00:00,italia,593,4073,1010,126
2020-04-07T00:00:00,italia,613,4132,1012,138
2020-04-08T00:00:00,italia,604,4790,1032,141
2020-04-09T00:00:00,italia,544,4678,991,154
2020-04-10T00:00:00,italia,608,5122,898,111
2020-04-11T00:00:00,italia,588,3418,805,88
2020-04-12T00:00:00,italia,581,1923,660,68
2020-04-13T00:00:00,italia,534,2265,620,55
2020-04-14T00:00:00,italia,541,3271,837,79
2020-04-15T00:00:00,italia,514,3945,688,81
2020-04-16T00:00:00,italia,452,3700,696,72
2020-04-17T00:00:00,italia,478,3495,706,88
2020-04-18T00:00:00,italia,465,2636,569,84
2020-04-19T00:00:00,italia,462,1387,461,85
2020-04-20T00:00:00,italia,448,3005,647,95
2020-04-21T00:00:00,italia,367,3074,579,73
2020-04-22T00:00:00,italia,384,2605,586,91
2020-04-23T00:00:00,italia,358,2810,574,89
2020-04-24T00:00:00,italia,387,2734,541,76
2020-04-25T00:00:00,italia,359,1668,426,78
2020-04-26T00:00:00,italia,323,1016,349,74
2020-04-27T00:00:00,italia,331,1973,419,58
2020-04-28T00:00:00,italia,313,2241,416,58
2020-04-29T00:00:00,italia,299,2325,401,70
2020-04-30T00:00:00,italia,263,2262,351,57
2020-05-01T00:00:00,italia,259,1084,270,53
2020-05-02T00:00:00,italia,254,1017,235,47
2020-05-03T00:00:00,italia,243,504,180,34
2020-05-04T00:00:00,italia,220,1454,284,43
2020-05-05T00:00:00,italia,226,1535,272,43
2020-05-06T00:00:00,italia,219,1443,281,61
2020-05-07T00:00:00,italia,180,1387,264,35
2020-05-08T00:00:00,italia,172,1379,274,38
2020-05-09T00:00:00,italia,199,731,164,27
2020-05-10T00:00:00,italia,170,333,153,21
2020-05-11T00:00:00,italia,162,872,225,27
2020-05-12T00:00:00,italia,160,915,177,20
2020-05-13T00:00:00,italia,145,889,178,31
2020-05-14T00:00:00,italia,142,899,186,33
2020-05-15T00:00:00,italia,155,790,190,32
2020-05-16T00:00:00,italia,103,604,134,25
2020-05-17T00:00:00,italia,119,298,115,20
2020-05-18T00:00:00,italia,100,655,147,14
2020-05-19T00:00:00,italia,92,720,143,22
2020-05-20T00:00:00,italia,88,674,138,18
2020-05-21T00:00:00,italia,78,622,107,18
2020-05-22T00:00:00,italia,84,685,111,13
2020-05-23T00:00:00,italia,95,356,88,15
2020-05-24T00:00:00,italia,85,147,81,13
2020-05-25T00:00:00,italia,75,513,137,15
2020-05-26T00:00:00,italia,60,540,103,16
2020-05-27T00:00:00,italia,51,523,96,10
2020-05-28T00:00:00,italia,70,515,76,6
2020-05-29T00:00:00,italia,61,388,94,18
2020-05-30T00:00:00,italia,49,283,80,9
2020-05-31T00:00:00,italia,49,89,47,7
2020-06-01T00:00:00,italia,62,376,97,9
2020-06-02T00:00:00,italia,56,87,59,8
2020-06-03T00:00:00,italia,51,358,79,5
2020-06-04T00:00:00,italia,60,363,71,9
2020-06-05T00:00:00,italia,67,383,78,10
2020-06-06T00:00:00,italia,78,203,47,11
2020-06-07T00:00:00,italia,36,84,42,7
2020-06-08T00:00:00,italia,43,300,92,6
2020-06-09T00:00:00,italia,45,368,62,10
2020-06-10T00:00:00,italia,38,393,69,12
2020-06-11T00:00:00,italia,39,447,51,8
2020-06-12T00:00:00,italia,34,369,66,6
2020-06-13T00:00:00,italia,23,215,58,4
2020-06-14T00:00:00,italia,22,68,48,5
2020-06-15T00:00:00,italia,37,275,64,8
2020-06-16T00:00:00,italia,44,278,50,9
2020-06-17T00:00:00,italia,35,302,56,4
2020-06-18T00:00:00,italia,44,232,63,9
2020-06-19T00:00:00,italia,34,290,68,10
2020-06-20T00:00:00,italia,19,163,34,6
2020-06-21T00:00:00,italia,25,61,40,5
2020-06-22T00:00:00,italia,31,333,69,7
2020-06-23T00:00:00,italia,51,292,50,2
2020-06-24T00:00:00,italia,25,205,65,10
2020-06-25T00:00:00,italia,26,202,64,6
2020-06-26T00:00:00,italia,20,185,68,8
2020-06-27T00:00:00,italia,24,120,37,2
2020-06-28T00:00:00,italia,12,62,29,3
2020-06-29T00:00:00,italia,18,233,69,2
2020-06-30T00:00:00,italia,16,197,58,7
2020-07-01T00:00:00,italia,15,235,49,5
2020-07-02T00:00:00,italia,15,248,63,4
2020-07-03T00:00:00,italia,16,238,69,0
2020-07-04T00:00:00,italia,7,218,36,5
2020-07-05T00:00:00,italia,11,81,47,2
2020-07-06T00:00:00,italia,14,235,56,2
2020-07-07T00:00:00,italia,11,222,45,2
2020-07-08T00:00:00,italia,10,284,54,3
2020-07-09T00:00:00,italia,10,220,44,3
2020-07-10T00:00:00,italia,11,247,61,4
2020-07-11T00:00:00,italia,7,162,45,0
2020-07-12T00:00:00,italia,9,60,36,2
2020-07-13T00:00:00,italia,22,184,57,3
2020-07-14T00:00:00,italia,7,239,49,4
2020-07-15T00:00:00,italia,8,237,52,3
2020-07-16T00:00:00,italia,17,256,53,3
2020-07-17T00:00:00,italia,6,283,74,1
2020-07-18T00:00:00,italia,14,164,43,1
2020-07-19T00:00:00,italia,10,110,35,2
2020-07-20T00:00:00,italia,8,316,59,0
2020-07-21T00:00:00,italia,14,279,66,5
2020-07-22T00:00:00,italia,16,276,56,5
2020-07-23T00:00:00,italia,2,267,59,6
2020-07-24T00:00:00,italia,8,306,55,4
2020-07-25T00:00:00,italia,5,192,58,4
2020-07-26T00:00:00,italia,5,91,41,3
2020-07-27T00:00:00,italia,16,323,50,4
2020-07-28T00:00:00,italia,8,315,57,5
2020-07-29T00:00:00,italia,7,464,50,5
2020-07-30T00:00:00,italia,7,310,52,5
2020-07-31T00:00:00,italia,4,310,71,3
2020-08-01T00:00:00,italia,4,188,65,6
2020-08-02T00:00:00,italia,3,105,48,4
2020-08-03T00:00:00,italia,7,415,76,4
2020-08-04T00:00:00,italia,2,388,59,10
2020-08-05T00:00:00,italia,7,505,74,3
2020-08-06T00:00:00,italia,6,392,52,3
2020-08-07T00:00:00,italia,8,483,65,4
2020-08-08T00:00:00,italia,6,331,57,6
2020-08-09T00:00:00,italia,4,180,60,1
2020-08-10T00:00:00,italia,10,486,78,5
2020-08-11T00:00:00,italia,7,516,58,4
2020-08-12T00:00:00,italia,4,616,87,5
2020-08-13T00:00:00,italia,8,533,77,6
2020-08-14T00:00:00,italia,10,595,79,9
2020-08-15T00:00:00,italia,2,293,60,6
2020-08-16T00:00:00,italia,9,257,62,4
2020-08-17T00:00:00,italia,3,690,82,6
2020-08-18T00:00:00,italia,6,867,100,10
2020-08-19T00:00:00,italia,7,989,127,6
2020-08-20T00:00:00,italia,11,1083,77,6
2020-08-21T00:00:00,italia,4,1284,91,2
2020-08-22T00:00:00,italia,5,959,111,5
2020-08-23T00:00:00,italia,3,640,89,7
2020-08-24T00:00:00,italia,7,1563,117,10
2020-08-25T00:00:00,italia,6,1527,140,9
2020-08-26T00:00:00,italia,10,1492,143,8
2020-08-27T00:00:00,italia,6,1444,134,5
2020-08-28T00:00:00,italia,0,1383,135,7
2020-08-29T00:00:00,italia,3,1004,105,8
2020-08-30T00:00:00,italia,7,528,113,16
2020-08-31T00:00:00,italia,9,1355,123,14
2020-09-01T00:00:00,italia,9,1350,151,11
2020-09-02T00:00:00,italia,11,1529,164,13
2020-09-03T00:00:00,italia,11,1514,179,10
2020-09-04T00:00:00,italia,11,1602,164,11
2020-09-05T00:00:00,italia,14,1091,147,12
2020-09-06T00:00:00,italia,6,517,120,9
2020-09-07T00:00:00,italia,19,1550,200,13
2020-09-08T00:00:00,italia,4,1546,170,8
2020-09-09T00:00:00,italia,7,1565,179,25
2020-09-10T00:00:00,italia,8,1601,200,11
2020-09-11T00:00:00,italia,8,1570,187,14
2020-09-12T00:00:00,italia,13,1176,181,19
2020-09-13T00:00:00,italia,14,550,173,10
2020-09-14T00:00:00,italia,13,1562,208,20
2020-09-15T00:00:00,italia,20,1735,228,24
2020-09-16T00:00:00,italia,16,1519,225,16
2020-09-17T00:00:00,italia,16,1675,233,26
2020-09-18T00:00:00,italia,24,1812,237,9
2020-09-19T00:00:00,italia,16,1259,189,23
2020-09-20T00:00:00,italia,19,600,167,16
2020-09-21T00:00:00,italia,16,1915,239,16
2020-09-22T00:00:00,italia,13,1881,246,18
2020-09-23T00:00:00,italia,26,1955,241,16
2020-09-24T00:00:00,italia,21,1897,236,23
2020-09-25T00:00:00,italia,29,2024,259,18
2020-09-26T00:00:00,italia,19,1404,218,20
2020-09-27T00:00:00,italia,25,818,190,20
2020-09-28T00:00:00,italia,21,2162,253,26
2020-09-29T00:00:00,italia,25,2225,276,28
2020-09-30T00:00:00,italia,19,2484,242,23
2020-10-01T00:00:00,italia,26,2871,316,25
2020-10-02T00:00:00,italia,30,3147,342,25
2020-10-03T00:00:00,italia,18,2414,355,32
2020-10-04T00:00:00,italia,20,1651,322,37
2020-10-05T00:00:00,italia,39,4448,423,30
2020-10-06T00:00:00,italia,25,4707,468,40
2020-10-07T00:00:00,italia,33,5259,461,63
