X,Y,OBJECTID,COD_ISTATN,NOME_COM,NOME_PRO,SIG_PRO,NOME_REG,COORDX,COORDY,OBJECTID_1,DATA_RICEVIMENTO_TAMPONE,POSITIVI,DECEDUTI,FID
9.60124955,45.48918466,"443","3016047",CALVENZANO,BERGAMO,BG,LOMBARDIA,9.60124955,45.48918466,"443","1583020800000","1","0","185"
9.60124955,45.48918466,"443","3016047",CALVENZANO,BERGAMO,BG,LOMBARDIA,9.60124955,45.48918466,"443","1583193600000","1","0","186"
9.60124955,45.48918466,"443","3016047",CALVENZANO,BERGAMO,BG,LOMBARDIA,9.60124955,45.48918466,"443","1583280000000","0","1","187"
9.60124955,45.48918466,"443","3016047",CALVENZANO,BERGAMO,BG,LOMBARDIA,9.60124955,45.48918466,"443","1583366400000","2","0","188"
9.60124955,45.48918466,"443","3016047",CALVENZANO,BERGAMO,BG,LOMBARDIA,9.60124955,45.48918466,"443","1583452800000","1","0","189"
9.60124955,45.48918466,"443","3016047",CALVENZANO,BERGAMO,BG,LOMBARDIA,9.60124955,45.48918466,"443","1583539200000","1","0","190"
9.60124955,45.48918466,"443","3016047",CALVENZANO,BERGAMO,BG,LOMBARDIA,9.60124955,45.48918466,"443","1583625600000","1","0","191"
9.60124955,45.48918466,"443","3016047",CALVENZANO,BERGAMO,BG,LOMBARDIA,9.60124955,45.48918466,"443","1583971200000","1","0","192"
9.64151003,45.9162148,"935","3016048",CAMERATA CORNELLO,BERGAMO,BG,LOMBARDIA,9.64151003,45.9162148,"935","1583107200000","1","0","193"
9.54407931,45.57612299,"152","3016049",CANONICA D`ADDA,BERGAMO,BG,LOMBARDIA,9.54407931,45.57612299,"152","1583366400000","1","0","194"
9.54407931,45.57612299,"152","3016049",CANONICA D`ADDA,BERGAMO,BG,LOMBARDIA,9.54407931,45.57612299,"152","1583452800000","2","0","195"
9.54407931,45.57612299,"152","3016049",CANONICA D`ADDA,BERGAMO,BG,LOMBARDIA,9.54407931,45.57612299,"152","1583539200000","1","0","196"
9.57896508,45.78826676,"740","3016050",CAPIZZONE,BERGAMO,BG,LOMBARDIA,9.57896508,45.78826676,"740","1582848000000","1","0","197"
9.57896508,45.78826676,"740","3016050",CAPIZZONE,BERGAMO,BG,LOMBARDIA,9.57896508,45.78826676,"740","1583366400000","2","0","198"
9.57896508,45.78826676,"740","3016050",CAPIZZONE,BERGAMO,BG,LOMBARDIA,9.57896508,45.78826676,"740","1583798400000","1","0","199"
9.53142332,45.61329288,"247","3016051",CAPRIATE SAN GERVASIO,BERGAMO,BG,LOMBARDIA,9.53142332,45.61329288,"247","1583280000000","1","0","200"
9.53142332,45.61329288,"247","3016051",CAPRIATE SAN GERVASIO,BERGAMO,BG,LOMBARDIA,9.53142332,45.61329288,"247","1583366400000","0","1","201"
9.00112486,45.80549591,"1225","3013251",COLVERDE,COMO,CO,LOMBARDIA,9.00112486,45.80549591,"1225","1583625600000","2","0","202"
8.90504041,45.86864832,"1329","3012139",VIGGIU`,VARESE,VA,LOMBARDIA,8.90504041,45.86864832,"1329","1583712000000","1","0","203"
9.14020399,45.53185893,"246","3015157",NOVATE MILANESE,MILANO,MI,LOMBARDIA,9.14020399,45.53185893,"246","1583712000000","1","0","204"
8.80061385,45.72615713,"105","3012002",ALBIZZATE,VARESE,VA,LOMBARDIA,8.80061385,45.72615713,"105","1583107200000","0","1","205"
9.53142332,45.61329288,"247","3016051",CAPRIATE SAN GERVASIO,BERGAMO,BG,LOMBARDIA,9.53142332,45.61329288,"247","1583452800000","2","0","206"
9.34693782,45.35624591,"494","3015244",VIZZOLO PREDABISSI,MILANO,MI,LOMBARDIA,9.34693782,45.35624591,"494","1583280000000","0","1","207"
9.25912197,45.41239009,"15","3015192",SAN DONATO MILANESE,MILANO,MI,LOMBARDIA,9.25912197,45.41239009,"15","1583280000000","4","0","208"
9.18451619,45.55264438,"664","3015098",CUSANO MILANINO,MILANO,MI,LOMBARDIA,9.18451619,45.55264438,"664","1583971200000","3","0","209"
9.18818958,45.98466421,"1200","3013252",TREMEZZINA,COMO,CO,LOMBARDIA,9.18818958,45.98466421,"1200","1583712000000","1","0","210"
8.85495889,45.56481113,"1475","3015099",DAIRAGO,MILANO,MI,LOMBARDIA,8.85495889,45.56481113,"1475","1583020800000","1","0","211"
9.14020399,45.53185893,"246","3015157",NOVATE MILANESE,MILANO,MI,LOMBARDIA,9.14020399,45.53185893,"246","1583798400000","2","0","212"
8.85495889,45.56481113,"1475","3015099",DAIRAGO,MILANO,MI,LOMBARDIA,8.85495889,45.56481113,"1475","1583798400000","1","0","213"
9.18818958,45.98466421,"1200","3013252",TREMEZZINA,COMO,CO,LOMBARDIA,9.18818958,45.98466421,"1200","1583798400000","1","0","214"
8.80061385,45.72615713,"105","3012002",ALBIZZATE,VARESE,VA,LOMBARDIA,8.80061385,45.72615713,"105","1583884800000","1","0","215"
9.53142332,45.61329288,"247","3016051",CAPRIATE SAN GERVASIO,BERGAMO,BG,LOMBARDIA,9.53142332,45.61329288,"247","1583712000000","1","0","216"
9.14020399,45.53185893,"246","3015157",NOVATE MILANESE,MILANO,MI,LOMBARDIA,9.14020399,45.53185893,"246","1583884800000","1","0","217"
9.18818958,45.98466421,"1200","3013252",TREMEZZINA,COMO,CO,LOMBARDIA,9.18818958,45.98466421,"1200","1583971200000","1","0","218"
8.8699055,45.85519247,"231","3012004",ARCISATE,VARESE,VA,LOMBARDIA,8.8699055,45.85519247,"231","1583193600000","1","0","219"
9.53142332,45.61329288,"247","3016051",CAPRIATE SAN GERVASIO,BERGAMO,BG,LOMBARDIA,9.53142332,45.61329288,"247","1583798400000","2","1","220"
9.20840682,45.37998736,"1462","3015159",OPERA,MILANO,MI,LOMBARDIA,9.20840682,45.37998736,"1462","1582675200000","1","0","221"
8.8699055,45.85519247,"231","3012004",ARCISATE,VARESE,VA,LOMBARDIA,8.8699055,45.85519247,"231","1583366400000","1","0","222"
9.85960968,46.12639164,"542","3014002",ALBOSAGGIA,SONDRIO,SO,LOMBARDIA,9.85960968,46.12639164,"542","1583280000000","1","0","223"
9.36519918,45.37496894,"64","3015101",DRESANO,MILANO,MI,LOMBARDIA,9.36519918,45.37496894,"64","1582675200000","1","1","224"
9.25912197,45.41239009,"15","3015192",SAN DONATO MILANESE,MILANO,MI,LOMBARDIA,9.25912197,45.41239009,"15","1583366400000","1","0","225"
9.34693782,45.35624591,"494","3015244",VIZZOLO PREDABISSI,MILANO,MI,LOMBARDIA,9.34693782,45.35624591,"494","1583366400000","1","0","226"
10.40720664,46.49755461,"132","3014009",BORMIO,SONDRIO,SO,LOMBARDIA,10.40720664,46.49755461,"132","1583971200000","4","0","227"
8.8699055,45.85519247,"231","3012004",ARCISATE,VARESE,VA,LOMBARDIA,8.8699055,45.85519247,"231","1583452800000","1","0","228"
9.53142332,45.61329288,"247","3016051",CAPRIATE SAN GERVASIO,BERGAMO,BG,LOMBARDIA,9.53142332,45.61329288,"247","1583884800000","1","0","229"
9.34693782,45.35624591,"494","3015244",VIZZOLO PREDABISSI,MILANO,MI,LOMBARDIA,9.34693782,45.35624591,"494","1583452800000","1","0","230"
9.25912197,45.41239009,"15","3015192",SAN DONATO MILANESE,MILANO,MI,LOMBARDIA,9.25912197,45.41239009,"15","1583452800000","1","0","231"
9.527081,46.12111212,"391","3014024",COSIO VALTELLINO,SONDRIO,SO,LOMBARDIA,9.527081,46.12111212,"391","1583625600000","1","0","232"
9.36519918,45.37496894,"64","3015101",DRESANO,MILANO,MI,LOMBARDIA,9.36519918,45.37496894,"64","1583712000000","1","0","233"
9.20840682,45.37998736,"1462","3015159",OPERA,MILANO,MI,LOMBARDIA,9.20840682,45.37998736,"1462","1583020800000","0","1","234"
9.1860215,45.80908251,"864","3013003",ALBAVILLA,COMO,CO,LOMBARDIA,9.1860215,45.80908251,"864","1583798400000","1","0","235"
8.8699055,45.85519247,"231","3012004",ARCISATE,VARESE,VA,LOMBARDIA,8.8699055,45.85519247,"231","1583625600000","1","0","236"
9.49715467,45.75919413,"1494","3016052",CAPRINO BERGAMASCO,BERGAMO,BG,LOMBARDIA,9.49715467,45.75919413,"1494","1582848000000","1","0","237"
8.88610702,45.56657497,"1461","3015248",VILLA CORTESE,MILANO,MI,LOMBARDIA,8.88610702,45.56657497,"1461","1583625600000","2","0","238"
9.11217843,45.5285715,"244","3015250",BARANZATE,MILANO,MI,LOMBARDIA,9.11217843,45.5285715,"244","1582848000000","1","0","239"
8.98086037,45.39091979,"1242","3015251",VERMEZZO CON ZELO,MILANO,MI,LOMBARDIA,8.98086037,45.39091979,"1242","1583798400000","2","0","240"
9.95528272,45.71009766,"779","3016001",ADRARA SAN MARTINO,BERGAMO,BG,LOMBARDIA,9.95528272,45.71009766,"779","1583539200000","1","0","241"
9.77492323,45.68880586,"1201","3016003",ALBANO SANT`ALESSANDRO,BERGAMO,BG,LOMBARDIA,9.77492323,45.68880586,"1201","1582502400000","1","0","242"
9.77492323,45.68880586,"1201","3016003",ALBANO SANT`ALESSANDRO,BERGAMO,BG,LOMBARDIA,9.77492323,45.68880586,"1201","1583452800000","1","1","243"
9.77492323,45.68880586,"1201","3016003",ALBANO SANT`ALESSANDRO,BERGAMO,BG,LOMBARDIA,9.77492323,45.68880586,"1201","1583539200000","1","0","244"
9.77492323,45.68880586,"1201","3016003",ALBANO SANT`ALESSANDRO,BERGAMO,BG,LOMBARDIA,9.77492323,45.68880586,"1201","1583625600000","1","1","245"
9.77492323,45.68880586,"1201","3016003",ALBANO SANT`ALESSANDRO,BERGAMO,BG,LOMBARDIA,9.77492323,45.68880586,"1201","1583712000000","1","0","246"
9.77492323,45.68880586,"1201","3016003",ALBANO SANT`ALESSANDRO,BERGAMO,BG,LOMBARDIA,9.77492323,45.68880586,"1201","1583798400000","2","0","247"
9.77492323,45.68880586,"1201","3016003",ALBANO SANT`ALESSANDRO,BERGAMO,BG,LOMBARDIA,9.77492323,45.68880586,"1201","1583971200000","1","0","248"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1582502400000","2","0","249"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1582588800000","1","1","250"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1582675200000","2","1","251"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1582934400000","4","1","252"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583020800000","1","2","253"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583107200000","4","0","254"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583193600000","6","1","255"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583280000000","8","0","256"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583366400000","9","0","257"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583452800000","7","0","258"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583539200000","7","1","259"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583625600000","6","0","260"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583712000000","11","0","261"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583798400000","10","0","262"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583884800000","1","0","263"
9.82242071,45.75831893,"1015","3016004",ALBINO,BERGAMO,BG,LOMBARDIA,9.82242071,45.75831893,"1015","1583971200000","1","0","264"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1582675200000","1","0","265"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1583107200000","1","0","266"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1583366400000","1","0","267"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1583452800000","2","0","268"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1583539200000","1","0","269"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1583625600000","1","0","270"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1583712000000","2","0","271"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1583798400000","1","0","272"
9.61482334,45.73799904,"989","3016005",ALME`,BERGAMO,BG,LOMBARDIA,9.61482334,45.73799904,"989","1583884800000","2","0","273"
9.56698397,45.74989899,"550","3016006",ALMENNO SAN BARTOLOMEO,BERGAMO,BG,LOMBARDIA,9.56698397,45.74989899,"550","1583452800000","2","0","274"
9.56698397,45.74989899,"550","3016006",ALMENNO SAN BARTOLOMEO,BERGAMO,BG,LOMBARDIA,9.56698397,45.74989899,"550","1583539200000","1","0","275"
9.59154199,45.75215129,"469","3016007",ALMENNO SAN SALVATORE,BERGAMO,BG,LOMBARDIA,9.59154199,45.75215129,"469","1583193600000","1","0","276"
9.59154199,45.75215129,"469","3016007",ALMENNO SAN SALVATORE,BERGAMO,BG,LOMBARDIA,9.59154199,45.75215129,"469","1583366400000","1","1","277"
9.59154199,45.75215129,"469","3016007",ALMENNO SAN SALVATORE,BERGAMO,BG,LOMBARDIA,9.59154199,45.75215129,"469","1583712000000","4","0","278"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1582588800000","7","0","279"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1582675200000","2","3","280"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1582761600000","1","0","281"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1582848000000","0","2","282"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1582934400000","6","2","283"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583020800000","3","0","284"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583107200000","1","1","285"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583193600000","5","2","286"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583280000000","2","0","287"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583366400000","10","0","288"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583452800000","9","1","289"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583539200000","3","1","290"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583625600000","9","1","291"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583712000000","10","0","292"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583798400000","9","0","293"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583884800000","1","0","294"
9.71655406,45.75270687,"87","3016008",ALZANO LOMBARDO,BERGAMO,BG,LOMBARDIA,9.71655406,45.75270687,"87","1583971200000","1","1","295"
9.8003744,45.48814885,"110","3016010",ANTEGNATE,BERGAMO,BG,LOMBARDIA,9.8003744,45.48814885,"110","1583625600000","1","0","296"
9.61479209,45.57303415,"293","3016011",ARCENE,BERGAMO,BG,LOMBARDIA,9.61479209,45.57303415,"293","1582934400000","1","0","297"
9.61479209,45.57303415,"293","3016011",ARCENE,BERGAMO,BG,LOMBARDIA,9.61479209,45.57303415,"293","1583366400000","3","0","298"
9.61479209,45.57303415,"293","3016011",ARCENE,BERGAMO,BG,LOMBARDIA,9.61479209,45.57303415,"293","1583452800000","1","0","299"
9.88832829,45.94560521,"33","3016012",ARDESIO,BERGAMO,BG,LOMBARDIA,9.88832829,45.94560521,"33","1582675200000","1","0","300"
9.88832829,45.94560521,"33","3016012",ARDESIO,BERGAMO,BG,LOMBARDIA,9.88832829,45.94560521,"33","1583452800000","1","0","301"
9.88832829,45.94560521,"33","3016012",ARDESIO,BERGAMO,BG,LOMBARDIA,9.88832829,45.94560521,"33","1583625600000","1","0","302"
9.88832829,45.94560521,"33","3016012",ARDESIO,BERGAMO,BG,LOMBARDIA,9.88832829,45.94560521,"33","1583798400000","2","0","303"
9.78386653,45.79118472,"651","3016015",AVIATICO,BERGAMO,BG,LOMBARDIA,9.78386653,45.79118472,"651","1582848000000","0","1","304"
9.78386653,45.79118472,"651","3016015",AVIATICO,BERGAMO,BG,LOMBARDIA,9.78386653,45.79118472,"651","1582934400000","1","0","305"
9.78386653,45.79118472,"651","3016015",AVIATICO,BERGAMO,BG,LOMBARDIA,9.78386653,45.79118472,"651","1583625600000","1","0","306"
9.78386653,45.79118472,"651","3016015",AVIATICO,BERGAMO,BG,LOMBARDIA,9.78386653,45.79118472,"651","1583884800000","1","0","307"
9.6810843,45.6576424,"917","3016016",AZZANO SAN PAOLO,BERGAMO,BG,LOMBARDIA,9.6810843,45.6576424,"917","1583020800000","1","0","308"
9.6810843,45.6576424,"917","3016016",AZZANO SAN PAOLO,BERGAMO,BG,LOMBARDIA,9.6810843,45.6576424,"917","1583452800000","2","0","309"
9.6810843,45.6576424,"917","3016016",AZZANO SAN PAOLO,BERGAMO,BG,LOMBARDIA,9.6810843,45.6576424,"917","1583539200000","2","0","310"
9.6810843,45.6576424,"917","3016016",AZZANO SAN PAOLO,BERGAMO,BG,LOMBARDIA,9.6810843,45.6576424,"917","1583625600000","2","0","311"
9.6810843,45.6576424,"917","3016016",AZZANO SAN PAOLO,BERGAMO,BG,LOMBARDIA,9.6810843,45.6576424,"917","1583712000000","2","0","312"
9.6810843,45.6576424,"917","3016016",AZZANO SAN PAOLO,BERGAMO,BG,LOMBARDIA,9.6810843,45.6576424,"917","1583798400000","4","0","313"
9.7708943,45.65414308,"784","3016018",BAGNATICA,BERGAMO,BG,LOMBARDIA,9.7708943,45.65414308,"784","1582675200000","2","0","314"
9.7708943,45.65414308,"784","3016018",BAGNATICA,BERGAMO,BG,LOMBARDIA,9.7708943,45.65414308,"784","1582761600000","1","0","315"
9.7708943,45.65414308,"784","3016018",BAGNATICA,BERGAMO,BG,LOMBARDIA,9.7708943,45.65414308,"784","1582934400000","1","0","316"
9.7708943,45.65414308,"784","3016018",BAGNATICA,BERGAMO,BG,LOMBARDIA,9.7708943,45.65414308,"784","1583539200000","2","0","317"
9.7708943,45.65414308,"784","3016018",BAGNATICA,BERGAMO,BG,LOMBARDIA,9.7708943,45.65414308,"784","1583712000000","2","0","318"
9.7708943,45.65414308,"784","3016018",BAGNATICA,BERGAMO,BG,LOMBARDIA,9.7708943,45.65414308,"784","1583798400000","4","0","319"
9.7094481,45.51317798,"869","3016020",BARIANO,BERGAMO,BG,LOMBARDIA,9.7094481,45.51317798,"869","1582934400000","2","0","320"
9.56775214,45.73125221,"599","3016021",BARZANA,BERGAMO,BG,LOMBARDIA,9.56775214,45.73125221,"599","1583712000000","1","0","321"
9.56804893,45.80611704,"445","3016023",BERBENNO,BERGAMO,BG,LOMBARDIA,9.56804893,45.80611704,"445","1583452800000","1","0","322"
9.56804893,45.80611704,"445","3016023",BERBENNO,BERGAMO,BG,LOMBARDIA,9.56804893,45.80611704,"445","1583712000000","2","0","323"
9.56804893,45.80611704,"445","3016023",BERBENNO,BERGAMO,BG,LOMBARDIA,9.56804893,45.80611704,"445","1583798400000","1","0","324"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1582329600000","0","1","325"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1582588800000","1","0","326"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1582675200000","6","0","327"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1582761600000","2","0","328"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1582848000000","5","0","329"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1582934400000","4","1","330"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1583020800000","11","0","331"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1583107200000","13","2","332"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1583193600000","23","1","333"
9.66394814,45.69651092,"1324","3016024",BERGAMO,BERGAMO,BG,LOMBARDIA,9.66394814,45.69651092,"1324","1583280000000","18","2","334"
9.20840682,45.37998736,"1462","3015159",OPERA,MILANO,MI,LOMBARDIA,9.20840682,45.37998736,"1462","1583712000000","1","0","335"
9.527081,46.12111212,"391","3014024",COSIO VALTELLINO,SONDRIO,SO,LOMBARDIA,9.527081,46.12111212,"391","1583971200000","1","0","336"
8.8699055,45.85519247,"231","3012004",ARCISATE,VARESE,VA,LOMBARDIA,8.8699055,45.85519247,"231","1583712000000","1","0","337"
9.49715467,45.75919413,"1494","3016052",CAPRINO BERGAMASCO,BERGAMO,BG,LOMBARDIA,9.49715467,45.75919413,"1494","1583366400000","2","0","338"
9.20840682,45.37998736,"1462","3015159",OPERA,MILANO,MI,LOMBARDIA,9.20840682,45.37998736,"1462","1583798400000","1","0","339"
8.8699055,45.85519247,"231","3012004",ARCISATE,VARESE,VA,LOMBARDIA,8.8699055,45.85519247,"231","1583798400000","1","0","340"
9.44445597,46.16645997,"463","3014027",DUBINO,SONDRIO,SO,LOMBARDIA,9.44445597,46.16645997,"463","1583625600000","1","0","341"
9.02598488,45.40024014,"1226","3015103",GAGGIANO,MILANO,MI,LOMBARDIA,9.02598488,45.40024014,"1226","1583020800000","1","0","342"
9.25912197,45.41239009,"15","3015192",SAN DONATO MILANESE,MILANO,MI,LOMBARDIA,9.25912197,45.41239009,"15","1583539200000","2","0","343"
9.02598488,45.40024014,"1226","3015103",GAGGIANO,MILANO,MI,LOMBARDIA,9.02598488,45.40024014,"1226","1583539200000","1","0","344"
